"Step","non_det_DDQN_9_100k - total_reward","non_det_DDQN_9_100k - total_reward__MIN","non_det_DDQN_9_100k - total_reward__MAX"
"75465","-2","-2","-2"
"75471","-2","-2","-2"
"75475","1","1","1"
"75482","-1","-1","-1"
"75490","8","8","8"
"75511","-2","-2","-2"
"75514","-1","-1","-1"
"75516","2","2","2"
"75561","1","1","1"
"75574","-1","-1","-1"
"75575","0","0","0"
"75586","2","2","2"
"75612","0","0","0"
"75618","4","4","4"
"75620","-2","-2","-2"
"75625","-2","-2","-2"
"75629","2","2","2"
"75631","3","3","3"
"75639","1","1","1"
"75640","6","6","6"
"75643","-2","-2","-2"
"75650","7","7","7"
"75654","-1","-1","-1"
"75663","-1","-1","-1"
"75665","-2","-2","-2"
"75678","11","11","11"
"75692","-2","-2","-2"
"75695","4","4","4"
"75710","3","3","3"
"75712","0","0","0"
"75715","-1","-1","-1"
"75759","0","0","0"
"75765","14","14","14"
"75777","0","0","0"
"75780","-2","-2","-2"
"75783","-2","-2","-2"
"75790","6","6","6"
"75809","-2","-2","-2"
"75813","-1","-1","-1"
"75814","3","3","3"
"75840","8","8","8"
"75843","-2","-2","-2"
"75846","-2","-2","-2"
"75855","-2","-2","-2"
"75860","1","1","1"
"75873","-1","-1","-1"
"75874","3","3","3"
"75886","-2","-2","-2"
"75887","-1","-1","-1"
"75889","1","1","1"
"75893","0","0","0"
"75902","8","8","8"
"75903","-2","-2","-2"
"75904","-1","-1","-1"
"75908","8","8","8"
"75911","10","10","10"
"75912","3","3","3"
"75917","-1","-1","-1"
"75929","1","1","1"
"75936","-1","-1","-1"
"75941","-2","-2","-2"
"75946","-2","-2","-2"
"75950","-1","-1","-1"
"75956","-2","-2","-2"
"75962","-2","-2","-2"
"75971","-1","-1","-1"
"76011","11","11","11"
"76019","1","1","1"
"76026","-1","-1","-1"
"76033","1","1","1"
"76038","1","1","1"
"76053","0","0","0"
"76059","11","11","11"
"76072","-2","-2","-2"
"76079","-1","-1","-1"
"76105","-2","-2","-2"
"76109","2","2","2"
"76132","0","0","0"
"76135","-2","-2","-2"
"76172","-2","-2","-2"
"76200","-2","-2","-2"
"76218","-2","-2","-2"
"76237","-2","-2","-2"
"76239","-2","-2","-2"
"76243","0","0","0"
"76261","-2","-2","-2"
"76267","5","5","5"
"76294","-2","-2","-2"
"76300","3","3","3"
"76305","-2","-2","-2"
"76322","1","1","1"
"76337","8","8","8"
"76338","-2","-2","-2"
"76367","-2","-2","-2"
"76368","-2","-2","-2"
"76370","7","7","7"
"76375","-2","-2","-2"
"76408","-1","-1","-1"
"76421","0","0","0"
"76436","0","0","0"
"76468","-2","-2","-2"
"76470","0","0","0"
"76472","1","1","1"
"76473","-1","-1","-1"
"76478","-2","-2","-2"
"76479","-1","-1","-1"
"76481","3","3","3"
"76484","1","1","1"
"76522","-1","-1","-1"
"76527","-2","-2","-2"
"76537","7","7","7"
"76560","2","2","2"
"76562","7","7","7"
"76564","5","5","5"
"76570","3","3","3"
"76572","-2","-2","-2"
"76574","3","3","3"
"76585","-2","-2","-2"
"76593","6","6","6"
"76596","6","6","6"
"76599","-1","-1","-1"
"76606","0","0","0"
"76610","5","5","5"
"76617","7","7","7"
"76637","-1","-1","-1"
"76650","-1","-1","-1"
"76688","0","0","0"
"76690","1","1","1"
"76692","-2","-2","-2"
"76709","-1","-1","-1"
"76715","-2","-2","-2"
"76722","5","5","5"
"76727","-1","-1","-1"
"76731","4","4","4"
"76732","3","3","3"
"76748","-1","-1","-1"
"76752","14","14","14"
"76768","-1","-1","-1"
"76769","5","5","5"
"76772","12","12","12"
"76778","-2","-2","-2"
"76787","0","0","0"
"76788","3","3","3"
"76790","-2","-2","-2"
"76796","1","1","1"
"76797","-1","-1","-1"
"76813","-2","-2","-2"
"76820","-2","-2","-2"
"76821","-2","-2","-2"
"76845","-2","-2","-2"
"76867","7","7","7"
"76868","0","0","0"
"76869","-2","-2","-2"
"76874","0","0","0"
"76889","3","3","3"
"76903","-2","-2","-2"
"76904","-2","-2","-2"
"76911","6","6","6"
"76934","0","0","0"
"76944","1","1","1"
"76954","-1","-1","-1"
"76970","2","2","2"
"76982","-2","-2","-2"
"76989","-1","-1","-1"
"76997","-1","-1","-1"
"77001","0","0","0"
"77019","2","2","2"
"77032","7","7","7"
"77038","-1","-1","-1"
"77047","0","0","0"
"77066","8","8","8"
"77098","1","1","1"
"77115","5","5","5"
"77123","-2","-2","-2"
"77127","6","6","6"
"77131","-1","-1","-1"
"77139","1","1","1"
"77167","0","0","0"
"77172","-2","-2","-2"
"77177","-1","-1","-1"
"77178","-2","-2","-2"
"77187","2","2","2"
"77192","2","2","2"
"77199","-2","-2","-2"
"77205","-1","-1","-1"
"77212","-2","-2","-2"
"77231","3","3","3"
"77247","-1","-1","-1"
"77254","7","7","7"
"77258","-2","-2","-2"
"77284","0","0","0"
"77287","1","1","1"
"77299","3","3","3"
"77304","-2","-2","-2"
"77309","-2","-2","-2"
"77318","0","0","0"
"77325","1","1","1"
"77327","-1","-1","-1"
"77338","4","4","4"
"77344","-2","-2","-2"
"77348","5","5","5"
"77364","8","8","8"
"77381","1","1","1"
"77382","-1","-1","-1"
"77388","-1","-1","-1"
"77400","2","2","2"
"77412","-1","-1","-1"
"77420","0","0","0"
"77441","0","0","0"
"77444","-2","-2","-2"
"77479","-1","-1","-1"
"77496","0","0","0"
"77501","-2","-2","-2"
"77505","-1","-1","-1"
"77523","-2","-2","-2"
"77525","0","0","0"
"77527","3","3","3"
"77535","-1","-1","-1"
"77552","-2","-2","-2"
"77565","-2","-2","-2"
"77578","-2","-2","-2"
"77587","2","2","2"
"77588","5","5","5"
"77600","11","11","11"
"77616","-2","-2","-2"
"77620","-2","-2","-2"
"77622","-1","-1","-1"
"77665","-2","-2","-2"
"77667","-2","-2","-2"
"77677","2","2","2"
"77685","0","0","0"
"77689","13","13","13"
"77696","2","2","2"
"77716","-2","-2","-2"
"77721","0","0","0"
"77725","-1","-1","-1"
"77727","1","1","1"
"77745","-2","-2","-2"
"77762","-2","-2","-2"
"77768","-1","-1","-1"
"77776","2","2","2"
"77778","1","1","1"
"77779","27","27","27"
"77780","1","1","1"
"77805","-1","-1","-1"
"77815","2","2","2"
"77816","4","4","4"
"77818","1","1","1"
"77823","3","3","3"
"77835","0","0","0"
"77892","1","1","1"
"77893","0","0","0"
"77916","1","1","1"
"77928","-1","-1","-1"
"77934","-2","-2","-2"
"77938","-1","-1","-1"
"77941","-1","-1","-1"
"77945","5","5","5"
"77979","4","4","4"
"77996","9","9","9"
"78007","-2","-2","-2"
"78011","3","3","3"
"78038","2","2","2"
"78039","0","0","0"
"78044","-1","-1","-1"
"78049","0","0","0"
"78053","-2","-2","-2"
"78064","1","1","1"
"78069","10","10","10"
"78073","1","1","1"
"78082","-2","-2","-2"
"78085","-2","-2","-2"
"78093","-1","-1","-1"
"78094","-1","-1","-1"
"78105","3","3","3"
"78128","-2","-2","-2"
"78149","16","16","16"
"78166","12","12","12"
"78187","4","4","4"
"78211","-2","-2","-2"
"78217","1","1","1"
"78219","2","2","2"
"78236","-1","-1","-1"
"78242","1","1","1"
"78244","4","4","4"
"78249","0","0","0"
"78270","6","6","6"
"78282","-2","-2","-2"
"78300","-2","-2","-2"
"78304","0","0","0"
"78308","-2","-2","-2"
"78313","1","1","1"
"78331","2","2","2"
"78334","1","1","1"
"78369","1","1","1"
"78371","-1","-1","-1"
"78377","1","1","1"
"78413","-2","-2","-2"
"78426","4","4","4"
"78433","-2","-2","-2"
"78437","5","5","5"
"78454","1","1","1"
"78461","0","0","0"
"78466","-2","-2","-2"
"78470","3","3","3"
"78491","-2","-2","-2"
"78493","0","0","0"
"78502","-2","-2","-2"
"78506","-1","-1","-1"
"78510","11","11","11"
"78513","-2","-2","-2"
"78540","5","5","5"
"78544","0","0","0"
"78559","8","8","8"
"78563","-2","-2","-2"
"78580","-1","-1","-1"
"78581","-1","-1","-1"
"78595","1","1","1"
"78596","4","4","4"
"78601","-2","-2","-2"
"78602","-2","-2","-2"
"78621","-2","-2","-2"
"78632","-1","-1","-1"
"78634","1","1","1"
"78642","2","2","2"
"78645","-1","-1","-1"
"78648","2","2","2"
"78658","2","2","2"
"78662","17","17","17"
"78665","-1","-1","-1"
"78672","9","9","9"
"78685","2","2","2"
"78689","14","14","14"
"78696","3","3","3"
"78743","0","0","0"
"78751","3","3","3"
"78753","0","0","0"
"78759","3","3","3"
"78769","7","7","7"
"78772","-1","-1","-1"
"78773","-1","-1","-1"
"78783","-2","-2","-2"
"78786","0","0","0"
"78789","-2","-2","-2"
"78792","-2","-2","-2"
"78802","-2","-2","-2"
"78803","16","16","16"
"78819","2","2","2"
"78826","-2","-2","-2"
"78838","4","4","4"
"78843","2","2","2"
"78844","1","1","1"
"78845","-2","-2","-2"
"78850","8","8","8"
"78885","7","7","7"
"78899","2","2","2"
"78905","-1","-1","-1"
"78908","2","2","2"
"78920","1","1","1"
"78932","1","1","1"
"78938","0","0","0"
"78940","-1","-1","-1"
"78975","5","5","5"
"79019","-1","-1","-1"
"79024","1","1","1"
"79037","0","0","0"
"79048","2","2","2"
"79060","-2","-2","-2"
"79080","-1","-1","-1"
"79120","1","1","1"
"79137","0","0","0"
"79152","-1","-1","-1"
"79162","2","2","2"
"79170","1","1","1"
"79171","11","11","11"
"79174","-2","-2","-2"
"79177","5","5","5"
"79188","-2","-2","-2"
"79227","-2","-2","-2"
"79232","-2","-2","-2"
"79241","2","2","2"
"79255","2","2","2"
"79280","0","0","0"
"79286","2","2","2"
"79292","3","3","3"
"79294","-2","-2","-2"
"79308","-2","-2","-2"
"79312","5","5","5"
"79315","-2","-2","-2"
"79319","0","0","0"
"79326","-2","-2","-2"
"79340","-2","-2","-2"
"79345","6","6","6"
"79354","0","0","0"
"79355","-2","-2","-2"
"79359","8","8","8"
"79371","2","2","2"
"79375","2","2","2"
"79388","2","2","2"
"79390","-2","-2","-2"
"79395","-2","-2","-2"
"79396","3","3","3"
"79404","-2","-2","-2"
"79406","-1","-1","-1"
"79410","3","3","3"
"79418","0","0","0"
"79435","4","4","4"
"79439","-2","-2","-2"
"79446","18","18","18"
"79450","1","1","1"
"79455","2","2","2"
"79456","1","1","1"
"79461","6","6","6"
"79463","-2","-2","-2"
"79464","-1","-1","-1"
"79471","7","7","7"
"79472","1","1","1"
"79478","0","0","0"
"79479","0","0","0"
"79505","0","0","0"
"79507","-1","-1","-1"
"79513","-2","-2","-2"
"79518","1","1","1"
"79553","3","3","3"
"79567","1","1","1"
"79568","-2","-2","-2"
"79577","13","13","13"
"79579","0","0","0"
"79589","-1","-1","-1"
"79599","5","5","5"
"79606","0","0","0"
"79607","2","2","2"
"79616","0","0","0"
"79626","-2","-2","-2"
"79635","7","7","7"
"79640","1","1","1"
"79667","8","8","8"
"79686","4","4","4"
"79689","-1","-1","-1"
"79708","-1","-1","-1"
"79734","1","1","1"
"79745","-1","-1","-1"
"79755","-2","-2","-2"
"79758","9","9","9"
"79768","3","3","3"
"79770","-1","-1","-1"
"79780","11","11","11"
"79790","9","9","9"
"79793","0","0","0"
"79795","-1","-1","-1"
"79797","10","10","10"
"79802","-2","-2","-2"
"79824","7","7","7"
"79866","-2","-2","-2"
"79882","22","22","22"
"79889","-1","-1","-1"
"79918","4","4","4"
"79944","-2","-2","-2"
"79946","-2","-2","-2"
"79965","4","4","4"
"79969","-1","-1","-1"
"79972","0","0","0"
"79987","4","4","4"
"80017","0","0","0"
"80018","2","2","2"
"80057","1","1","1"
"80070","-2","-2","-2"
"80092","-1","-1","-1"
"80099","2","2","2"
"80106","-1","-1","-1"
"80138","2","2","2"
"80141","0","0","0"
"80164","-2","-2","-2"
"80173","0","0","0"
"80180","1","1","1"
"80188","5","5","5"
"80220","1","1","1"
"80224","9","9","9"
"80227","4","4","4"
"80229","9","9","9"
"80244","3","3","3"
"80246","-2","-2","-2"
"80253","-2","-2","-2"
"80266","-2","-2","-2"
"80276","-1","-1","-1"
"80278","-1","-1","-1"
"80280","-2","-2","-2"
"80285","3","3","3"
"80287","-2","-2","-2"
"80292","-2","-2","-2"
"80296","6","6","6"
"80298","0","0","0"
"80305","6","6","6"
"80312","-1","-1","-1"
"80329","-2","-2","-2"
"80353","0","0","0"
"80358","4","4","4"
"80363","2","2","2"
"80364","-2","-2","-2"
"80371","-2","-2","-2"
"80382","1","1","1"
"80408","-2","-2","-2"
"80432","1","1","1"
"80452","2","2","2"
"80472","1","1","1"
"80479","3","3","3"
"80521","3","3","3"
"80525","-1","-1","-1"
"80538","-1","-1","-1"
"80542","-2","-2","-2"
"80545","-2","-2","-2"
"80561","-2","-2","-2"
"80565","-2","-2","-2"
"80602","4","4","4"
"80620","-1","-1","-1"
"80623","-2","-2","-2"
"80627","4","4","4"
"80631","-2","-2","-2"
"80632","1","1","1"
"80643","0","0","0"
"80647","-1","-1","-1"
"80649","-1","-1","-1"
"80653","-1","-1","-1"
"80655","-1","-1","-1"
"80669","0","0","0"
"80673","-2","-2","-2"
"80678","9","9","9"
"80712","0","0","0"
"80713","0","0","0"
"80717","3","3","3"
"80732","-1","-1","-1"
"80762","-1","-1","-1"
"80783","2","2","2"
"80790","0","0","0"
"80791","11","11","11"
"80795","0","0","0"
"80800","0","0","0"
"80818","-2","-2","-2"
"80820","-2","-2","-2"
"80824","6","6","6"
"80834","9","9","9"
"80845","13","13","13"
"80865","1","1","1"
"80871","-1","-1","-1"
"80879","-2","-2","-2"
"80880","-1","-1","-1"
"80881","0","0","0"
"80882","-1","-1","-1"
"80885","0","0","0"
"80888","1","1","1"
"80894","2","2","2"
"80922","0","0","0"
"80941","0","0","0"
"80963","5","5","5"
"80988","-1","-1","-1"
"80989","6","6","6"
"80995","6","6","6"
"80997","-2","-2","-2"
"80998","1","1","1"
"81013","-2","-2","-2"
"81014","-2","-2","-2"
"81034","5","5","5"
"81036","-2","-2","-2"
"81038","4","4","4"
"81043","-1","-1","-1"
"81050","-1","-1","-1"
"81075","1","1","1"
"81077","8","8","8"
"81078","3","3","3"
"81090","5","5","5"
"81091","1","1","1"
"81101","-1","-1","-1"
"81124","-2","-2","-2"
"81126","-1","-1","-1"
"81138","1","1","1"
"81143","-2","-2","-2"
"81193","1","1","1"
"81222","6","6","6"
"81226","-2","-2","-2"
"81229","1","1","1"
"81261","2","2","2"
"81281","-2","-2","-2"
"81294","-2","-2","-2"
"81298","-1","-1","-1"
"81302","0","0","0"
"81326","-1","-1","-1"
"81328","1","1","1"
"81331","-2","-2","-2"
"81338","2","2","2"
"81344","-2","-2","-2"
"81361","-2","-2","-2"
"81366","1","1","1"
"81373","-2","-2","-2"
"81378","3","3","3"
"81386","-2","-2","-2"
"81397","-1","-1","-1"
"81399","0","0","0"
"81403","0","0","0"
"81419","-2","-2","-2"
"81434","2","2","2"
"81454","1","1","1"
"81459","-1","-1","-1"
"81461","-1","-1","-1"
"81467","8","8","8"
"81470","5","5","5"
"81480","-2","-2","-2"
"81487","4","4","4"
"81500","3","3","3"
"81508","-2","-2","-2"
"81513","-2","-2","-2"
"81519","0","0","0"
"81530","4","4","4"
"81531","7","7","7"
"81538","-1","-1","-1"
"81540","-1","-1","-1"
"81551","3","3","3"
"81552","2","2","2"
"81557","0","0","0"
"81560","-2","-2","-2"
"81572","2","2","2"
"81578","0","0","0"
"81583","-2","-2","-2"
"81590","-2","-2","-2"
"81595","-1","-1","-1"
"81600","-1","-1","-1"
"81616","-2","-2","-2"
"81629","10","10","10"
"81647","8","8","8"
"81683","-1","-1","-1"
"81684","-2","-2","-2"
"81691","-2","-2","-2"
"81694","5","5","5"
"81717","-2","-2","-2"
"81721","-2","-2","-2"
"81723","-1","-1","-1"
"81729","-2","-2","-2"
"81745","0","0","0"
"81747","-1","-1","-1"
"81755","1","1","1"
"81757","-1","-1","-1"
"81761","-1","-1","-1"
"81774","-2","-2","-2"
"81787","-2","-2","-2"
"81796","-1","-1","-1"
"81798","6","6","6"
"81856","0","0","0"
"81859","3","3","3"
"81868","-2","-2","-2"
"81869","-2","-2","-2"
"81871","2","2","2"
"81874","-1","-1","-1"
"81875","-2","-2","-2"
"81890","-2","-2","-2"
"81894","-1","-1","-1"
"81896","-2","-2","-2"
"81899","-1","-1","-1"
"81917","1","1","1"
"81933","1","1","1"
"81953","12","12","12"
"81954","-1","-1","-1"
"81973","2","2","2"
"81977","0","0","0"
"81994","-1","-1","-1"
"82031","-2","-2","-2"
"82032","-2","-2","-2"
"82039","-2","-2","-2"
"82053","1","1","1"
"82075","-2","-2","-2"
"82078","3","3","3"
"82086","-2","-2","-2"
"82092","6","6","6"
"82105","0","0","0"
"82119","-2","-2","-2"
"82125","18","18","18"
"82130","-2","-2","-2"
"82158","6","6","6"
"82165","-2","-2","-2"
"82189","-2","-2","-2"
"82196","0","0","0"
"82203","-1","-1","-1"
"82211","-2","-2","-2"
"82225","-2","-2","-2"
"82235","6","6","6"
"82236","1","1","1"
"82241","0","0","0"
"82272","4","4","4"
"82273","-1","-1","-1"
"82278","-2","-2","-2"
"82295","-2","-2","-2"
"82298","-1","-1","-1"
"82302","-1","-1","-1"
"82303","0","0","0"
"82306","1","1","1"
"82309","11","11","11"
"82315","2","2","2"
"82316","-2","-2","-2"
"82329","-2","-2","-2"
"82331","7","7","7"
"82335","-1","-1","-1"
"82346","3","3","3"
"82352","11","11","11"
"82373","-2","-2","-2"
"82389","-1","-1","-1"
"82422","-2","-2","-2"
"82434","4","4","4"
"82437","3","3","3"
"82439","0","0","0"
"82443","-1","-1","-1"
"82455","-1","-1","-1"
"82473","0","0","0"
"82481","-2","-2","-2"
"82499","0","0","0"
"82507","12","12","12"
"82536","1","1","1"
"82559","3","3","3"
"82575","-1","-1","-1"
"82597","-2","-2","-2"
"82604","1","1","1"
"82606","-1","-1","-1"
"82608","0","0","0"
"82619","3","3","3"
"82621","-2","-2","-2"
"82639","7","7","7"
"82654","-2","-2","-2"
"82658","4","4","4"
"82674","0","0","0"
"82695","10","10","10"
"82706","-2","-2","-2"
"82716","0","0","0"
"82718","-1","-1","-1"
"82719","-1","-1","-1"
"82720","2","2","2"
"82761","5","5","5"
"82775","-1","-1","-1"
"82777","12","12","12"
"82787","-1","-1","-1"
"82800","-1","-1","-1"
"82802","0","0","0"
"82808","19","19","19"
"82813","10","10","10"
"82816","-2","-2","-2"
"82817","0","0","0"
"82825","-1","-1","-1"
"82840","3","3","3"
"82857","2","2","2"
"82859","0","0","0"
"82860","-2","-2","-2"
"82863","1","1","1"
"82869","4","4","4"
"82884","-2","-2","-2"
"82889","22","22","22"
"82893","7","7","7"
"82904","-1","-1","-1"
"82914","-2","-2","-2"
"82918","3","3","3"
"82931","4","4","4"
"82934","1","1","1"
"82958","-2","-2","-2"
"82969","-1","-1","-1"
"82990","1","1","1"
"82993","-2","-2","-2"
"83007","2","2","2"
"83017","18","18","18"
"83026","-1","-1","-1"
"83039","0","0","0"
"83047","3","3","3"
"83054","0","0","0"
"83060","-2","-2","-2"
"83065","2","2","2"
"83071","-1","-1","-1"
"83073","3","3","3"
"83075","5","5","5"
"83098","1","1","1"
"83103","-2","-2","-2"
"83107","-2","-2","-2"
"83112","5","5","5"
"83114","-1","-1","-1"
"83119","1","1","1"
"83120","18","18","18"
"83122","2","2","2"
"83123","-2","-2","-2"
"83131","1","1","1"
"83146","-2","-2","-2"
"83153","-2","-2","-2"
"83164","2","2","2"
"83165","1","1","1"
"83235","2","2","2"
"83238","-1","-1","-1"
"83253","3","3","3"
"83259","19","19","19"
"83260","0","0","0"
"83275","1","1","1"
"83299","7","7","7"
"83302","4","4","4"
"83311","-1","-1","-1"
"83312","0","0","0"
"83322","-1","-1","-1"
"83324","0","0","0"
"83326","4","4","4"
"83327","3","3","3"
"83337","-1","-1","-1"
"83350","-1","-1","-1"
"83351","-2","-2","-2"
"83356","2","2","2"
"83358","-1","-1","-1"
"83361","-1","-1","-1"
"83372","-2","-2","-2"
"83378","-2","-2","-2"
"83389","-2","-2","-2"
"83395","5","5","5"
"83406","-2","-2","-2"
"83407","-2","-2","-2"
"83415","1","1","1"
"83424","2","2","2"
"83432","7","7","7"
"83436","-2","-2","-2"
"83440","1","1","1"
"83452","7","7","7"
"83477","16","16","16"
"83478","-1","-1","-1"
"83482","-2","-2","-2"
"83500","-1","-1","-1"
"83511","5","5","5"
"83516","-2","-2","-2"
"83521","-1","-1","-1"
"83549","3","3","3"
"83551","-2","-2","-2"
"83564","-2","-2","-2"
"83567","-1","-1","-1"
"83579","0","0","0"
"83582","-1","-1","-1"
"83599","3","3","3"
"83664","-1","-1","-1"
"83717","0","0","0"
"83718","5","5","5"
"83755","2","2","2"
"83761","-1","-1","-1"
"83774","-2","-2","-2"
"83789","-2","-2","-2"
"83796","-2","-2","-2"
"83811","-2","-2","-2"
"83816","1","1","1"
"83827","0","0","0"
"83831","-2","-2","-2"
"83833","3","3","3"
"83835","-1","-1","-1"
"83837","-1","-1","-1"
"83843","-2","-2","-2"
"83849","-2","-2","-2"
"83854","0","0","0"
"83878","3","3","3"
"83918","2","2","2"
"83922","-2","-2","-2"
"83926","-1","-1","-1"
"83948","4","4","4"
"83953","2","2","2"
"83957","-2","-2","-2"
"83969","-1","-1","-1"
"83971","3","3","3"
"83981","-2","-2","-2"
"83993","-1","-1","-1"
"83999","-2","-2","-2"
"84010","2","2","2"
"84018","3","3","3"
"84035","-2","-2","-2"
"84036","0","0","0"
"84055","-2","-2","-2"
"84072","5","5","5"
"84081","1","1","1"
"84083","5","5","5"
"84136","2","2","2"
"84155","9","9","9"
"84163","1","1","1"
"84179","-2","-2","-2"
"84187","2","2","2"
"84195","-2","-2","-2"
"84203","9","9","9"
"84228","-1","-1","-1"
"84229","1","1","1"
"84247","-1","-1","-1"
"84268","1","1","1"
"84275","-1","-1","-1"
"84283","-1","-1","-1"
"84289","-2","-2","-2"
"84307","-2","-2","-2"
"84309","-2","-2","-2"
"84310","1","1","1"
"84317","1","1","1"
"84328","-2","-2","-2"
"84336","-2","-2","-2"
"84365","0","0","0"
"84373","-1","-1","-1"
"84381","3","3","3"
"84387","0","0","0"
"84392","0","0","0"
"84437","4","4","4"
"84440","-1","-1","-1"
"84442","-2","-2","-2"
"84444","-2","-2","-2"
"84447","-1","-1","-1"
"84455","3","3","3"
"84459","-2","-2","-2"
"84469","-1","-1","-1"
"84496","3","3","3"
"84498","0","0","0"
"84509","1","1","1"
"84516","-2","-2","-2"
"84522","-1","-1","-1"
"84524","5","5","5"
"84526","-1","-1","-1"
"84532","7","7","7"
"84540","8","8","8"
"84567","-2","-2","-2"
"84571","-2","-2","-2"
"84574","0","0","0"
"84579","0","0","0"
"84599","-2","-2","-2"
"84603","7","7","7"
"84626","2","2","2"
"84628","-2","-2","-2"
"84629","3","3","3"
"84659","1","1","1"
"84676","0","0","0"
"84684","-2","-2","-2"
"84685","1","1","1"
"84697","-1","-1","-1"
"84736","5","5","5"
"84758","4","4","4"
"84768","-1","-1","-1"
"84771","2","2","2"
"84784","-1","-1","-1"
"84790","-2","-2","-2"
"84827","-1","-1","-1"
"84829","-2","-2","-2"
"84846","-2","-2","-2"
"84865","3","3","3"
"84866","12","12","12"
"84876","1","1","1"
"84880","4","4","4"
"84889","-2","-2","-2"
"84895","-2","-2","-2"
"84941","1","1","1"
"84952","0","0","0"
"84962","-2","-2","-2"
"84968","7","7","7"
"84981","3","3","3"
"84997","3","3","3"
"85039","2","2","2"
"85057","6","6","6"
"85058","11","11","11"
"85075","1","1","1"
"85094","-1","-1","-1"
"85097","5","5","5"
"85123","5","5","5"
"85131","-2","-2","-2"
"85163","-2","-2","-2"
"85172","1","1","1"
"85176","1","1","1"
"85196","-1","-1","-1"
"85210","3","3","3"
"85213","-2","-2","-2"
"85215","-2","-2","-2"
"85224","1","1","1"
"85233","5","5","5"
"85245","-2","-2","-2"
"85248","0","0","0"
"85277","7","7","7"
"85280","1","1","1"
"85294","-1","-1","-1"
"85298","4","4","4"
"85311","-2","-2","-2"
"85314","6","6","6"
"85317","1","1","1"
"85330","0","0","0"
"85348","-1","-1","-1"
"85356","-1","-1","-1"
"85370","1","1","1"
"85397","1","1","1"
"85412","4","4","4"
"85424","3","3","3"
"85442","0","0","0"
"85480","-2","-2","-2"
"85485","1","1","1"
"85487","-1","-1","-1"
"85516","-2","-2","-2"
"85529","-2","-2","-2"
"85540","-2","-2","-2"
"85543","-2","-2","-2"
"85569","-1","-1","-1"
"85572","-2","-2","-2"
"85576","-2","-2","-2"
"85590","1","1","1"
"85593","18","18","18"
"85598","2","2","2"
"85609","-1","-1","-1"
"85620","-1","-1","-1"
"85622","4","4","4"
"85624","5","5","5"
"85641","11","11","11"
"85654","-1","-1","-1"
"85657","-1","-1","-1"
"85660","-1","-1","-1"
"85668","2","2","2"
"85676","0","0","0"
"85682","-1","-1","-1"
"85688","1","1","1"
"85689","0","0","0"
"85690","0","0","0"
"85695","-2","-2","-2"
"85702","0","0","0"
"85703","-2","-2","-2"
"85723","-2","-2","-2"
"85737","-2","-2","-2"
"85740","0","0","0"
"85741","-2","-2","-2"
"85750","-1","-1","-1"
"85763","-1","-1","-1"
"85794","1","1","1"
"85804","4","4","4"
"85808","5","5","5"
"85811","-2","-2","-2"
"85820","-1","-1","-1"
"85829","-1","-1","-1"
"85835","6","6","6"
"85841","4","4","4"
"85845","-2","-2","-2"
"85854","1","1","1"
"85856","-1","-1","-1"
"85873","-2","-2","-2"
"85879","-1","-1","-1"
"85900","-2","-2","-2"
"85906","-2","-2","-2"
"85912","5","5","5"
"85913","2","2","2"
"85920","-2","-2","-2"
"85923","3","3","3"
"85925","-2","-2","-2"
"85928","-1","-1","-1"
"85932","2","2","2"
"85933","5","5","5"
"85939","-1","-1","-1"
"85947","-1","-1","-1"
"85952","3","3","3"
"85953","3","3","3"
"85954","11","11","11"
"85960","-2","-2","-2"
"85985","-1","-1","-1"
"85995","2","2","2"
"86009","2","2","2"
"86012","-2","-2","-2"
"86014","0","0","0"
"86019","-2","-2","-2"
"86025","-1","-1","-1"
"86027","-2","-2","-2"
"86031","-1","-1","-1"
"86036","2","2","2"
"86041","-2","-2","-2"
"86045","-2","-2","-2"
"86058","0","0","0"
"86079","-1","-1","-1"
"86088","1","1","1"
"86115","0","0","0"
"86130","-1","-1","-1"
"86132","-2","-2","-2"
"86142","-2","-2","-2"
"86146","1","1","1"
"86153","-1","-1","-1"
"86156","12","12","12"
"86161","0","0","0"
"86168","6","6","6"
"86184","0","0","0"
"86192","7","7","7"
"86193","2","2","2"
"86194","-1","-1","-1"
"86208","6","6","6"
"86218","0","0","0"
"86230","-1","-1","-1"
"86235","-1","-1","-1"
"86241","0","0","0"
"86243","-2","-2","-2"
"86258","-1","-1","-1"
"86262","-2","-2","-2"
"86265","1","1","1"
"86287","8","8","8"
"86301","1","1","1"
"86338","-2","-2","-2"
"86340","4","4","4"
"86342","0","0","0"
"86347","-1","-1","-1"
"86350","1","1","1"
"86356","1","1","1"
"86360","1","1","1"
"86362","-1","-1","-1"
"86367","4","4","4"
"86368","1","1","1"
"86404","5","5","5"
"86413","0","0","0"
"86432","1","1","1"
"86437","-1","-1","-1"
"86438","0","0","0"
"86451","0","0","0"
"86452","3","3","3"
"86463","7","7","7"
"86501","8","8","8"
"86507","1","1","1"
"86509","7","7","7"
"86513","0","0","0"
"86527","-1","-1","-1"
"86533","0","0","0"
"86540","4","4","4"
"86542","-2","-2","-2"
"86557","5","5","5"
"86566","-2","-2","-2"
"86570","2","2","2"
"86578","0","0","0"
"86599","-1","-1","-1"
"86603","5","5","5"
"86612","-2","-2","-2"
"86614","-1","-1","-1"
"86623","1","1","1"
"86634","2","2","2"
"86642","5","5","5"
"86645","0","0","0"
"86648","6","6","6"
"86657","12","12","12"
"86659","-1","-1","-1"
