"Step","non_det_DDQN_9_100k - win","non_det_DDQN_9_100k - win__MIN","non_det_DDQN_9_100k - win__MAX"
"48235","1","1","1"
"48252","0","0","0"
"48266","0","0","0"
"48268","0","0","0"
"48274","0","0","0"
"48276","0","0","0"
"48284","1","1","1"
"48300","0","0","0"
"48311","0","0","0"
"48329","0","0","0"
"48367","0","0","0"
"48380","0","0","0"
"48390","0","0","0"
"48404","1","1","1"
"48422","0","0","0"
"48423","1","1","1"
"48459","1","1","1"
"48464","0","0","0"
"48509","0","0","0"
"48511","0","0","0"
"48516","0","0","0"
"48518","1","1","1"
"48520","0","0","0"
"48521","0","0","0"
"48546","1","1","1"
"48557","0","0","0"
"48569","0","0","0"
"48574","0","0","0"
"48578","1","1","1"
"48586","1","1","1"
"48589","0","0","0"
"48622","0","0","0"
"48629","0","0","0"
"48644","0","0","0"
"48657","1","1","1"
"48659","0","0","0"
"48668","0","0","0"
"48670","0","0","0"
"48683","1","1","1"
"48685","0","0","0"
"48688","0","0","0"
"48705","1","1","1"
"48709","1","1","1"
"48721","0","0","0"
"48744","0","0","0"
"48748","0","0","0"
"48757","1","1","1"
"48773","1","1","1"
"48809","0","0","0"
"48827","1","1","1"
"48841","1","1","1"
"48845","1","1","1"
"48894","0","0","0"
"48903","1","1","1"
"48905","1","1","1"
"48909","0","0","0"
"48911","0","0","0"
"48913","0","0","0"
"48916","0","0","0"
"48919","1","1","1"
"48930","1","1","1"
"48938","1","1","1"
"48941","1","1","1"
"48949","0","0","0"
"48956","1","1","1"
"48985","1","1","1"
"49020","1","1","1"
"49041","1","1","1"
"49048","0","0","0"
"49049","1","1","1"
"49055","0","0","0"
"49061","0","0","0"
"49071","0","0","0"
"49085","0","0","0"
"49086","0","0","0"
"49117","0","0","0"
"49129","0","0","0"
"49131","1","1","1"
"49132","0","0","0"
"49134","0","0","0"
"49137","0","0","0"
"49161","0","0","0"
"49166","0","0","0"
"49169","0","0","0"
"49194","0","0","0"
"49205","0","0","0"
"49214","0","0","0"
"49217","0","0","0"
"49235","0","0","0"
"49247","0","0","0"
"49249","0","0","0"
"49252","0","0","0"
"49262","0","0","0"
"49266","0","0","0"
"49270","0","0","0"
"49282","0","0","0"
"49289","0","0","0"
"49291","0","0","0"
"49296","0","0","0"
"49305","1","1","1"
"49311","0","0","0"
"49344","1","1","1"
"49353","1","1","1"
"49361","0","0","0"
"49386","1","1","1"
"49394","0","0","0"
"49406","0","0","0"
"49435","0","0","0"
"49442","1","1","1"
"49445","0","0","0"
"49448","1","1","1"
"49478","0","0","0"
"49516","1","1","1"
"49526","0","0","0"
"49528","0","0","0"
"49540","0","0","0"
"49553","0","0","0"
"49574","0","0","0"
"49615","0","0","0"
"49654","1","1","1"
"49658","1","1","1"
"49660","1","1","1"
"49681","0","0","0"
"49686","0","0","0"
"49693","0","0","0"
"49698","0","0","0"
"49700","0","0","0"
"49701","0","0","0"
"49713","1","1","1"
"49732","0","0","0"
"49737","0","0","0"
"49741","0","0","0"
"49743","0","0","0"
"49770","1","1","1"
"49788","0","0","0"
"49815","1","1","1"
"49817","1","1","1"
"49834","0","0","0"
"49851","0","0","0"
"49861","1","1","1"
"49869","1","1","1"
"49877","1","1","1"
"49893","0","0","0"
"49897","0","0","0"
"49904","0","0","0"
"49907","0","0","0"
"49924","0","0","0"
"49954","0","0","0"
"49961","0","0","0"
"49975","0","0","0"
"49978","1","1","1"
"49993","0","0","0"
"49995","0","0","0"
"49998","0","0","0"
"50024","0","0","0"
"50029","0","0","0"
"50061","0","0","0"
"50062","0","0","0"
"50066","1","1","1"
"50091","0","0","0"
"50104","0","0","0"
"50106","0","0","0"
"50108","1","1","1"
"50126","1","1","1"
"50134","0","0","0"
"50135","0","0","0"
"50152","1","1","1"
"50158","1","1","1"
"50192","0","0","0"
"50198","1","1","1"
"50199","1","1","1"
"50210","1","1","1"
"50211","0","0","0"
"50224","0","0","0"
"50225","1","1","1"
"50242","0","0","0"
"50244","0","0","0"
"50250","1","1","1"
"50257","0","0","0"
"50259","0","0","0"
"50269","0","0","0"
"50296","1","1","1"
"50300","0","0","0"
"50312","0","0","0"
"50325","1","1","1"
"50334","1","1","1"
"50340","1","1","1"
"50341","0","0","0"
"50348","1","1","1"
"50352","1","1","1"
"50356","1","1","1"
"50377","1","1","1"
"50405","0","0","0"
"50424","0","0","0"
"50429","0","0","0"
"50438","1","1","1"
"50446","1","1","1"
"50451","1","1","1"
"50465","0","0","0"
"50480","1","1","1"
"50481","0","0","0"
"50483","0","0","0"
"50487","1","1","1"
"50489","1","1","1"
"50494","0","0","0"
"50498","1","1","1"
"50499","1","1","1"
"50506","0","0","0"
"50508","1","1","1"
"50510","1","1","1"
"50529","0","0","0"
"50531","1","1","1"
"50536","0","0","0"
"50537","0","0","0"
"50543","0","0","0"
"50550","0","0","0"
"50573","1","1","1"
"50582","0","0","0"
"50605","0","0","0"
"50638","0","0","0"
"50649","1","1","1"
"50650","0","0","0"
"50652","1","1","1"
"50664","1","1","1"
"50671","1","1","1"
"50678","1","1","1"
"50695","0","0","0"
"50710","0","0","0"
"50714","1","1","1"
"50719","0","0","0"
"50749","1","1","1"
"50761","1","1","1"
"50768","0","0","0"
"50772","1","1","1"
"50773","0","0","0"
"50781","0","0","0"
"50800","1","1","1"
"50801","0","0","0"
"50805","0","0","0"
"50813","1","1","1"
"50816","0","0","0"
"50820","0","0","0"
"50826","0","0","0"
"50838","1","1","1"
"50840","1","1","1"
"50877","1","1","1"
"50882","0","0","0"
"50903","0","0","0"
"50906","0","0","0"
"50911","1","1","1"
"50912","1","1","1"
"50914","1","1","1"
"50975","0","0","0"
"50980","0","0","0"
"51010","0","0","0"
"51028","1","1","1"
"51032","0","0","0"
"51045","0","0","0"
"51060","1","1","1"
"51072","0","0","0"
"51075","0","0","0"
"51079","0","0","0"
"51095","1","1","1"
"51096","0","0","0"
"51105","0","0","0"
"51113","0","0","0"
"51119","0","0","0"
"51150","0","0","0"
"51166","0","0","0"
"51184","1","1","1"
"51195","1","1","1"
"51211","0","0","0"
"51217","1","1","1"
"51219","1","1","1"
"51225","1","1","1"
"51245","0","0","0"
"51255","0","0","0"
"51268","1","1","1"
"51271","0","0","0"
"51294","0","0","0"
"51299","0","0","0"
"51319","0","0","0"
"51328","1","1","1"
"51339","0","0","0"
"51358","0","0","0"
"51361","0","0","0"
"51363","0","0","0"
"51367","0","0","0"
"51400","0","0","0"
"51410","0","0","0"
"51411","0","0","0"
"51425","1","1","1"
"51426","1","1","1"
"51428","0","0","0"
"51432","0","0","0"
"51438","0","0","0"
"51447","0","0","0"
"51450","0","0","0"
"51463","0","0","0"
"51467","0","0","0"
"51472","1","1","1"
"51488","1","1","1"
"51490","1","1","1"
"51494","0","0","0"
"51519","1","1","1"
"51534","1","1","1"
"51548","0","0","0"
"51552","0","0","0"
"51566","0","0","0"
"51568","1","1","1"
"51570","1","1","1"
"51589","0","0","0"
"51590","1","1","1"
"51619","0","0","0"
"51622","1","1","1"
"51624","1","1","1"
"51653","0","0","0"
"51658","0","0","0"
"51668","1","1","1"
"51669","1","1","1"
"51676","0","0","0"
"51689","0","0","0"
"51703","0","0","0"
"51704","1","1","1"
"51707","0","0","0"
"51716","1","1","1"
"51723","0","0","0"
"51740","1","1","1"
"51744","0","0","0"
"51753","1","1","1"
"51765","0","0","0"
"51766","0","0","0"
"51776","1","1","1"
"51800","1","1","1"
"51830","1","1","1"
"51831","1","1","1"
"51847","0","0","0"
"51867","0","0","0"
"51877","0","0","0"
"51878","0","0","0"
"51890","0","0","0"
"51897","0","0","0"
"51949","0","0","0"
"51954","1","1","1"
"51956","1","1","1"
"51960","0","0","0"
"51969","0","0","0"
"51977","0","0","0"
"51979","0","0","0"
"51989","0","0","0"
"51997","0","0","0"
"52033","0","0","0"
"52036","0","0","0"
"52053","1","1","1"
"52068","0","0","0"
"52087","0","0","0"
"52094","0","0","0"
"52095","0","0","0"
"52098","0","0","0"
"52126","1","1","1"
"52134","1","1","1"
"52135","0","0","0"
"52144","0","0","0"
"52146","0","0","0"
"52161","0","0","0"
"52162","1","1","1"
"52165","0","0","0"
"52185","0","0","0"
"52203","0","0","0"
"52218","0","0","0"
"52227","0","0","0"
"52228","0","0","0"
"52231","1","1","1"
"52256","1","1","1"
"52259","1","1","1"
"52265","1","1","1"
"52280","0","0","0"
"52281","1","1","1"
"52298","1","1","1"
"52303","1","1","1"
"52307","0","0","0"
"52313","0","0","0"
"52315","1","1","1"
"52323","0","0","0"
"52329","0","0","0"
"52333","0","0","0"
"52341","0","0","0"
"52362","0","0","0"
"52374","0","0","0"
"52376","0","0","0"
"52381","0","0","0"
"52384","0","0","0"
"52396","1","1","1"
"52403","0","0","0"
"52407","0","0","0"
"52409","0","0","0"
"52425","1","1","1"
"52437","0","0","0"
"52448","0","0","0"
"52465","0","0","0"
"52467","1","1","1"
"52468","0","0","0"
"52501","0","0","0"
"52511","0","0","0"
"52544","0","0","0"
"52553","1","1","1"
"52556","0","0","0"
"52561","0","0","0"
"52566","0","0","0"
"52570","0","0","0"
"52599","0","0","0"
"52610","0","0","0"
"52622","0","0","0"
"52627","1","1","1"
"52630","0","0","0"
"52637","0","0","0"
"52648","1","1","1"
"52660","0","0","0"
"52661","0","0","0"
"52664","0","0","0"
"52678","0","0","0"
"52691","0","0","0"
"52713","0","0","0"
"52730","1","1","1"
"52773","1","1","1"
"52783","1","1","1"
"52800","0","0","0"
"52812","0","0","0"
"52826","1","1","1"
"52833","0","0","0"
"52838","0","0","0"
"52842","1","1","1"
"52846","0","0","0"
"52847","1","1","1"
"52848","1","1","1"
"52867","0","0","0"
"52882","0","0","0"
"52895","1","1","1"
"52896","0","0","0"
"52900","0","0","0"
"52908","0","0","0"
"52931","1","1","1"
"52941","0","0","0"
"52943","1","1","1"
"52953","0","0","0"
"52964","0","0","0"
"52985","0","0","0"
"52990","1","1","1"
"53000","0","0","0"
"53015","1","1","1"
"53019","1","1","1"
"53038","1","1","1"
"53042","0","0","0"
"53047","0","0","0"
"53050","0","0","0"
"53052","1","1","1"
"53057","0","0","0"
"53059","0","0","0"
"53087","0","0","0"
"53093","0","0","0"
"53099","0","0","0"
"53117","1","1","1"
"53121","0","0","0"
"53123","0","0","0"
"53137","0","0","0"
"53142","0","0","0"
"53143","0","0","0"
"53148","1","1","1"
"53174","0","0","0"
"53177","1","1","1"
"53184","0","0","0"
"53192","1","1","1"
"53199","1","1","1"
"53203","0","0","0"
"53206","0","0","0"
"53213","0","0","0"
"53218","0","0","0"
"53222","0","0","0"
"53231","0","0","0"
"53232","0","0","0"
"53243","0","0","0"
"53250","0","0","0"
"53252","0","0","0"
"53254","1","1","1"
"53256","0","0","0"
"53257","1","1","1"
"53258","1","1","1"
"53259","0","0","0"
"53274","0","0","0"
"53288","0","0","0"
"53299","0","0","0"
"53301","1","1","1"
"53312","0","0","0"
"53315","0","0","0"
"53334","1","1","1"
"53344","0","0","0"
"53353","1","1","1"
"53368","0","0","0"
"53369","1","1","1"
"53372","0","0","0"
"53375","0","0","0"
"53393","1","1","1"
"53394","0","0","0"
"53398","1","1","1"
"53408","1","1","1"
"53416","0","0","0"
"53417","0","0","0"
"53430","0","0","0"
"53431","0","0","0"
"53445","0","0","0"
"53451","0","0","0"
"53455","0","0","0"
"53457","0","0","0"
"53463","0","0","0"
"53487","0","0","0"
"53489","0","0","0"
"53494","0","0","0"
"53524","0","0","0"
"53534","0","0","0"
"53541","0","0","0"
"53581","0","0","0"
"53594","1","1","1"
"53595","0","0","0"
"53602","0","0","0"
"53618","1","1","1"
"53624","0","0","0"
"53629","0","0","0"
"53631","1","1","1"
"53632","1","1","1"
"53662","0","0","0"
"53665","0","0","0"
"53669","0","0","0"
"53672","1","1","1"
"53683","0","0","0"
"53687","1","1","1"
"53694","1","1","1"
"53715","0","0","0"
"53728","0","0","0"
"53732","1","1","1"
"53734","0","0","0"
"53744","0","0","0"
"53748","0","0","0"
"53753","1","1","1"
"53754","0","0","0"
"53781","0","0","0"
"53798","1","1","1"
"53829","0","0","0"
"53851","0","0","0"
"53866","1","1","1"
"53867","1","1","1"
"53886","1","1","1"
"53889","1","1","1"
"53890","0","0","0"
"53895","0","0","0"
"53905","1","1","1"
"53914","1","1","1"
"53917","0","0","0"
"53932","0","0","0"
"53938","0","0","0"
"53947","1","1","1"
"53950","1","1","1"
"53966","0","0","0"
"53980","1","1","1"
"53995","0","0","0"
"53996","0","0","0"
"53998","1","1","1"
"54002","1","1","1"
"54004","0","0","0"
"54005","1","1","1"
"54024","1","1","1"
"54030","0","0","0"
"54043","0","0","0"
"54073","0","0","0"
"54076","0","0","0"
"54089","0","0","0"
"54096","0","0","0"
"54102","1","1","1"
"54107","0","0","0"
"54118","0","0","0"
"54133","0","0","0"
"54136","0","0","0"
"54137","0","0","0"
"54140","1","1","1"
"54143","1","1","1"
"54160","1","1","1"
"54170","1","1","1"
"54177","0","0","0"
"54191","0","0","0"
"54200","0","0","0"
"54202","1","1","1"
"54204","1","1","1"
"54206","1","1","1"
"54207","0","0","0"
"54208","1","1","1"
"54209","0","0","0"
"54225","1","1","1"
"54234","1","1","1"
"54279","0","0","0"
"54280","0","0","0"
"54286","0","0","0"
"54289","0","0","0"
"54296","0","0","0"
"54313","0","0","0"
"54318","0","0","0"
"54323","1","1","1"
"54330","0","0","0"
"54334","0","0","0"
"54346","1","1","1"
"54375","0","0","0"
"54394","0","0","0"
"54405","1","1","1"
"54412","0","0","0"
"54413","0","0","0"
"54421","0","0","0"
"54424","0","0","0"
"54426","1","1","1"
"54430","0","0","0"
"54451","0","0","0"
"54455","0","0","0"
"54457","0","0","0"
"54460","0","0","0"
"54486","0","0","0"
"54508","0","0","0"
"54512","1","1","1"
"54514","0","0","0"
"54525","0","0","0"
"54537","0","0","0"
"54539","0","0","0"
"54554","1","1","1"
"54565","0","0","0"
"54566","0","0","0"
"54567","0","0","0"
"54580","0","0","0"
"54583","1","1","1"
"54587","1","1","1"
"54622","0","0","0"
"54642","0","0","0"
"54649","0","0","0"
"54690","0","0","0"
"54708","0","0","0"
"54709","0","0","0"
"54714","1","1","1"
"54724","1","1","1"
"54786","1","1","1"
"54824","1","1","1"
"54825","0","0","0"
"54842","0","0","0"
"54890","1","1","1"
"54893","1","1","1"
"54894","0","0","0"
"54897","0","0","0"
"54905","1","1","1"
"54909","1","1","1"
"54965","1","1","1"
"54976","0","0","0"
"54984","1","1","1"
"55001","1","1","1"
"55027","0","0","0"
"55033","0","0","0"
"55034","0","0","0"
"55046","0","0","0"
"55050","1","1","1"
"55057","0","0","0"
"55062","1","1","1"
"55065","1","1","1"
"55084","1","1","1"
"55095","1","1","1"
"55098","1","1","1"
"55102","0","0","0"
"55113","0","0","0"
"55114","1","1","1"
"55115","0","0","0"
"55127","1","1","1"
"55151","0","0","0"
"55165","0","0","0"
"55170","0","0","0"
"55174","1","1","1"
"55175","1","1","1"
"55182","0","0","0"
"55184","1","1","1"
"55189","0","0","0"
"55193","1","1","1"
"55202","0","0","0"
"55211","1","1","1"
"55212","1","1","1"
"55213","0","0","0"
"55222","0","0","0"
"55223","1","1","1"
"55224","1","1","1"
"55234","0","0","0"
"55239","1","1","1"
"55245","1","1","1"
"55260","0","0","0"
"55277","1","1","1"
"55306","0","0","0"
"55314","1","1","1"
"55318","0","0","0"
"55324","1","1","1"
"55329","0","0","0"
"55348","0","0","0"
"55352","1","1","1"
"55360","1","1","1"
"55379","0","0","0"
"55384","1","1","1"
"55385","1","1","1"
"55390","1","1","1"
"55392","0","0","0"
"55403","0","0","0"
"55410","0","0","0"
"55422","0","0","0"
"55425","0","0","0"
"55454","0","0","0"
"55462","1","1","1"
"55493","0","0","0"
"55506","0","0","0"
"55519","0","0","0"
"55523","1","1","1"
"55540","0","0","0"
"55548","0","0","0"
"55566","0","0","0"
"55568","0","0","0"
"55572","0","0","0"
"55580","0","0","0"
"55586","0","0","0"
"55591","1","1","1"
"55598","1","1","1"
"55599","0","0","0"
"55612","0","0","0"
"55626","1","1","1"
"55633","0","0","0"
"55646","0","0","0"
"55648","1","1","1"
"55653","0","0","0"
"55656","0","0","0"
"55662","0","0","0"
"55675","0","0","0"
"55678","1","1","1"
"55711","0","0","0"
"55717","0","0","0"
"55723","0","0","0"
"55755","1","1","1"
"55764","0","0","0"
"55775","1","1","1"
"55789","0","0","0"
"55790","0","0","0"
"55809","1","1","1"
"55814","0","0","0"
"55852","1","1","1"
"55856","0","0","0"
"55873","0","0","0"
"55896","1","1","1"
"55897","0","0","0"
"55899","0","0","0"
"55916","0","0","0"
"55919","0","0","0"
"55922","0","0","0"
"55926","1","1","1"
"55937","1","1","1"
"55945","1","1","1"
"55949","0","0","0"
"55955","0","0","0"
"55968","1","1","1"
"55980","1","1","1"
"55990","0","0","0"
"56011","1","1","1"
"56014","1","1","1"
"56034","1","1","1"
"56047","0","0","0"
"56048","0","0","0"
"56049","0","0","0"
"56050","0","0","0"
"56054","0","0","0"
"56057","1","1","1"
"56060","0","0","0"
"56066","0","0","0"
"56073","1","1","1"
"56086","0","0","0"
"56089","0","0","0"
"56090","1","1","1"
"56091","0","0","0"
"56106","1","1","1"
"56107","0","0","0"
"56120","0","0","0"
"56123","1","1","1"
"56125","0","0","0"
"56129","1","1","1"
"56155","0","0","0"
"56179","0","0","0"
"56208","0","0","0"
"56220","0","0","0"
"56233","1","1","1"
"56234","0","0","0"
"56238","1","1","1"
"56240","0","0","0"
"56258","0","0","0"
"56259","0","0","0"
"56283","1","1","1"
"56301","1","1","1"
"56303","0","0","0"
"56310","0","0","0"
"56325","0","0","0"
"56337","0","0","0"
"56345","0","0","0"
"56351","0","0","0"
"56355","1","1","1"
"56356","0","0","0"
"56363","0","0","0"
"56395","0","0","0"
"56402","0","0","0"
"56403","0","0","0"
"56409","0","0","0"
"56417","0","0","0"
"56445","1","1","1"
"56446","1","1","1"
"56459","0","0","0"
"56513","0","0","0"
"56527","0","0","0"
"56536","0","0","0"
"56546","1","1","1"
"56557","0","0","0"
"56562","1","1","1"
"56566","0","0","0"
"56568","1","1","1"
"56569","0","0","0"
"56575","0","0","0"
"56577","1","1","1"
"56580","0","0","0"
"56581","0","0","0"
"56591","1","1","1"
"56595","1","1","1"
"56604","1","1","1"
"56613","0","0","0"
"56622","0","0","0"
"56633","0","0","0"
"56642","1","1","1"
"56653","0","0","0"
"56655","0","0","0"
"56667","0","0","0"
"56668","0","0","0"
"56673","1","1","1"
"56683","1","1","1"
"56685","0","0","0"
"56688","0","0","0"
"56692","0","0","0"
"56695","0","0","0"
"56702","0","0","0"
"56721","0","0","0"
"56722","0","0","0"
"56728","1","1","1"
"56729","0","0","0"
"56763","0","0","0"
"56775","0","0","0"
"56782","0","0","0"
"56783","0","0","0"
"56792","0","0","0"
"56796","0","0","0"
"56797","0","0","0"
"56810","0","0","0"
"56820","0","0","0"
"56835","0","0","0"
"56856","0","0","0"
"56857","0","0","0"
"56858","0","0","0"
"56861","0","0","0"
"56863","1","1","1"
"56868","0","0","0"
"56878","1","1","1"
"56892","0","0","0"
"56914","0","0","0"
"56918","1","1","1"
"56933","0","0","0"
"56944","1","1","1"
"56951","0","0","0"
"56958","0","0","0"
"56969","0","0","0"
"56974","1","1","1"
"56989","0","0","0"
"56996","1","1","1"
"56998","0","0","0"
"57009","0","0","0"
"57014","1","1","1"
"57017","0","0","0"
"57028","0","0","0"
"57040","0","0","0"
"57054","0","0","0"
"57063","0","0","0"
"57067","1","1","1"
"57077","0","0","0"
"57090","0","0","0"
"57092","0","0","0"
"57093","1","1","1"
"57097","0","0","0"
"57117","1","1","1"
"57124","0","0","0"
"57145","0","0","0"
"57147","1","1","1"
"57173","0","0","0"
"57178","1","1","1"
"57206","0","0","0"
"57209","1","1","1"
"57221","0","0","0"
"57225","0","0","0"
"57232","1","1","1"
"57238","0","0","0"
"57249","0","0","0"
"57254","0","0","0"
"57264","1","1","1"
"57268","1","1","1"
"57281","0","0","0"
"57286","0","0","0"
"57292","0","0","0"
"57309","1","1","1"
"57354","0","0","0"
"57359","0","0","0"
"57381","0","0","0"
"57398","0","0","0"
"57399","0","0","0"
"57400","0","0","0"
"57418","1","1","1"
"57428","0","0","0"
"57437","0","0","0"
"57440","0","0","0"
"57477","0","0","0"
"57483","0","0","0"
"57502","0","0","0"
"57522","0","0","0"
"57523","0","0","0"
"57526","0","0","0"
"57527","0","0","0"
"57533","0","0","0"
"57537","0","0","0"
"57538","0","0","0"
"57542","0","0","0"
"57557","1","1","1"
"57572","1","1","1"
"57586","0","0","0"
"57595","0","0","0"
"57599","0","0","0"
"57607","0","0","0"
"57623","0","0","0"
"57624","0","0","0"
"57656","0","0","0"
"57659","0","0","0"
"57663","0","0","0"
"57664","0","0","0"
"57673","0","0","0"
"57675","1","1","1"
"57688","0","0","0"
"57693","0","0","0"
"57712","0","0","0"
"57715","0","0","0"
"57744","0","0","0"
"57748","0","0","0"
"57756","0","0","0"
"57763","0","0","0"
"57766","1","1","1"
"57777","0","0","0"
"57813","0","0","0"
"57827","1","1","1"
"57831","0","0","0"
"57832","0","0","0"
"57843","1","1","1"
"57855","0","0","0"
"57878","1","1","1"
"57881","1","1","1"
"57918","0","0","0"
"57921","0","0","0"
"57933","1","1","1"
"57959","1","1","1"
"57961","0","0","0"
"57968","0","0","0"
"57975","0","0","0"
"57993","0","0","0"
"57996","0","0","0"
"58004","0","0","0"
"58009","0","0","0"
"58013","0","0","0"
"58030","0","0","0"
"58032","0","0","0"
"58034","0","0","0"
"58036","0","0","0"
"58039","0","0","0"
"58056","0","0","0"
"58057","0","0","0"
"58060","0","0","0"
"58064","0","0","0"
"58100","0","0","0"
"58105","0","0","0"
"58125","0","0","0"
"58129","0","0","0"
"58137","0","0","0"
"58142","0","0","0"
"58150","0","0","0"
"58170","0","0","0"
"58204","0","0","0"
"58211","1","1","1"
"58214","0","0","0"
"58221","1","1","1"
"58225","0","0","0"
"58228","0","0","0"
"58231","0","0","0"
"58234","1","1","1"
"58243","0","0","0"
"58245","0","0","0"
"58246","0","0","0"
"58256","0","0","0"
"58262","0","0","0"
"58263","1","1","1"
"58280","0","0","0"
"58287","0","0","0"
"58297","0","0","0"
"58301","0","0","0"
"58304","0","0","0"
"58312","0","0","0"
"58326","0","0","0"
"58327","0","0","0"
"58330","0","0","0"
"58331","0","0","0"
"58343","0","0","0"
"58350","0","0","0"
"58353","0","0","0"
"58366","0","0","0"
"58397","0","0","0"
"58403","0","0","0"
"58459","0","0","0"
"58464","0","0","0"
"58465","0","0","0"
"58471","0","0","0"
"58482","0","0","0"
"58483","1","1","1"
"58491","0","0","0"
"58498","0","0","0"
"58507","0","0","0"
"58515","0","0","0"
"58524","1","1","1"
"58526","1","1","1"
"58548","0","0","0"
"58551","0","0","0"
"58579","0","0","0"
"58580","0","0","0"
"58585","0","0","0"
"58597","0","0","0"
"58612","0","0","0"
"58624","0","0","0"
"58626","0","0","0"
"58645","1","1","1"
"58665","0","0","0"
"58678","0","0","0"
"58681","0","0","0"
"58692","0","0","0"
"58694","0","0","0"
"58709","1","1","1"
"58731","0","0","0"
"58767","1","1","1"
"58780","0","0","0"
"58784","0","0","0"
"58790","0","0","0"
"58793","0","0","0"
"58794","1","1","1"
"58799","0","0","0"
"58816","1","1","1"
"58819","1","1","1"
"58824","0","0","0"
"58825","1","1","1"
"58832","0","0","0"
"58843","0","0","0"
"58867","0","0","0"
"58870","0","0","0"
"58878","0","0","0"
"58879","0","0","0"
"58890","1","1","1"
"58906","0","0","0"
"58932","0","0","0"
"58946","0","0","0"
"58964","0","0","0"
"58986","0","0","0"
"59064","0","0","0"
"59070","1","1","1"
"59079","0","0","0"
"59082","0","0","0"
"59090","0","0","0"
"59112","0","0","0"
"59120","0","0","0"
"59127","1","1","1"
"59129","0","0","0"
"59154","0","0","0"
"59158","0","0","0"
"59163","0","0","0"
"59182","0","0","0"
"59190","1","1","1"
"59199","0","0","0"
"59202","0","0","0"
"59219","0","0","0"
"59229","0","0","0"
"59244","0","0","0"
"59249","1","1","1"
"59263","0","0","0"
"59266","0","0","0"
"59269","1","1","1"
"59281","0","0","0"
"59282","0","0","0"
"59283","0","0","0"
"59285","0","0","0"
"59286","0","0","0"
"59288","0","0","0"
"59292","0","0","0"
"59299","0","0","0"
"59305","0","0","0"
"59351","0","0","0"
"59383","0","0","0"
"59385","0","0","0"
"59420","0","0","0"
"59421","0","0","0"
"59429","0","0","0"
"59430","0","0","0"
"59443","0","0","0"
"59457","0","0","0"
"59465","1","1","1"
"59467","0","0","0"
"59503","0","0","0"
"59507","0","0","0"
"59511","0","0","0"
"59519","0","0","0"
"59528","0","0","0"
"59533","0","0","0"
"59535","0","0","0"
"59537","0","0","0"
"59540","0","0","0"
"59549","0","0","0"
"59551","0","0","0"
"59567","0","0","0"
"59602","0","0","0"
"59614","0","0","0"
"59617","0","0","0"
"59621","0","0","0"
"59649","0","0","0"
"59664","0","0","0"
"59665","0","0","0"
"59673","0","0","0"
"59695","0","0","0"
"59704","0","0","0"
"59742","0","0","0"
"59748","0","0","0"
"59751","0","0","0"
"59776","0","0","0"
"59790","0","0","0"
"59807","0","0","0"
"59809","0","0","0"
"59810","0","0","0"
"59823","0","0","0"
"59833","0","0","0"
"59856","0","0","0"
"59864","0","0","0"
"59865","0","0","0"
"59869","0","0","0"
"59875","0","0","0"
"59882","0","0","0"
"59883","0","0","0"
"59890","0","0","0"
"59902","0","0","0"
"59931","0","0","0"
"59933","0","0","0"
"59954","1","1","1"
"59964","0","0","0"
"59970","0","0","0"
"59979","0","0","0"
"59980","0","0","0"
"59993","0","0","0"
"60005","0","0","0"
"60007","0","0","0"
"60023","0","0","0"
"60028","0","0","0"
"60037","0","0","0"
"60046","0","0","0"
"60048","0","0","0"
"60054","0","0","0"
"60079","0","0","0"
"60083","0","0","0"
"60102","0","0","0"
"60104","0","0","0"
"60105","0","0","0"
"60124","0","0","0"
"60137","0","0","0"
"60147","0","0","0"
"60160","1","1","1"
"60182","0","0","0"
"60187","0","0","0"
"60192","0","0","0"
"60208","0","0","0"
"60212","0","0","0"
"60230","0","0","0"
"60241","0","0","0"
"60245","0","0","0"
"60249","0","0","0"
"60253","0","0","0"
"60296","0","0","0"
"60312","0","0","0"
"60320","0","0","0"
"60335","0","0","0"
"60351","0","0","0"
"60380","0","0","0"
"60390","0","0","0"
"60412","0","0","0"
"60416","0","0","0"
"60422","0","0","0"
"60425","1","1","1"
"60431","0","0","0"
"60435","0","0","0"
"60446","0","0","0"
"60450","0","0","0"
"60459","0","0","0"
"60460","1","1","1"
"60464","0","0","0"
"60478","0","0","0"
"60479","0","0","0"
"60485","0","0","0"
"60511","0","0","0"
"60514","0","0","0"
"60531","0","0","0"
"60533","0","0","0"
"60543","0","0","0"
"60556","1","1","1"
"60592","0","0","0"
"60598","0","0","0"
"60609","0","0","0"
"60616","0","0","0"
"60644","0","0","0"
"60653","0","0","0"
"60676","0","0","0"
"60677","0","0","0"
"60685","0","0","0"
"60688","0","0","0"
"60698","0","0","0"
"60703","0","0","0"
"60753","0","0","0"
"60756","0","0","0"
"60760","0","0","0"
"60772","0","0","0"
"60792","0","0","0"
"60802","0","0","0"
"60807","0","0","0"
"60810","0","0","0"
"60812","0","0","0"
"60836","0","0","0"
"60850","0","0","0"
"60862","0","0","0"
"60886","0","0","0"
"60907","0","0","0"
"60912","0","0","0"
"60914","0","0","0"
"60925","0","0","0"
"60927","0","0","0"
"60935","0","0","0"
"60938","0","0","0"
"60941","0","0","0"
"60953","0","0","0"
"60956","0","0","0"
"60965","0","0","0"
"60967","0","0","0"
"60977","0","0","0"
"60983","0","0","0"
"60991","0","0","0"
"60994","0","0","0"
"60997","0","0","0"
"61022","0","0","0"
"61037","0","0","0"
"61052","0","0","0"
