"Step","DQN_run_1747564920 - win","DQN_run_1747564920 - win__MIN","DQN_run_1747564920 - win__MAX"
"25628","1","1","1"
"25632","1","1","1"
"25634","1","1","1"
"25637","1","1","1"
"25638","0","0","0"
"25640","1","1","1"
"25641","1","1","1"
"25646","0","0","0"
"25654","1","1","1"
"25667","1","1","1"
"25668","1","1","1"
"25671","1","1","1"
"25676","1","1","1"
"25677","1","1","1"
"25678","1","1","1"
"25679","0","0","0"
"25683","1","1","1"
"25693","1","1","1"
"25696","1","1","1"
"25700","1","1","1"
"25707","0","0","0"
"25715","1","1","1"
"25716","1","1","1"
"25721","1","1","1"
"25722","1","1","1"
"25725","1","1","1"
"25733","1","1","1"
"25735","1","1","1"
"25738","0","0","0"
"25742","1","1","1"
"25751","1","1","1"
"25761","1","1","1"
"25762","1","1","1"
"25764","0","0","0"
"25773","1","1","1"
"25776","1","1","1"
"25783","1","1","1"
"25790","0","0","0"
"25795","1","1","1"
"25797","1","1","1"
"25801","1","1","1"
"25804","1","1","1"
"25805","1","1","1"
"25809","0","0","0"
"25811","1","1","1"
"25823","0","0","0"
"25834","1","1","1"
"25835","1","1","1"
"25837","1","1","1"
"25840","1","1","1"
"25843","1","1","1"
"25845","1","1","1"
"25849","1","1","1"
"25853","1","1","1"
"25866","1","1","1"
"25877","1","1","1"
"25879","1","1","1"
"25884","1","1","1"
"25887","1","1","1"
"25895","1","1","1"
"25898","1","1","1"
"25904","1","1","1"
"25905","1","1","1"
"25911","1","1","1"
"25914","1","1","1"
"25916","1","1","1"
"25927","1","1","1"
"25928","1","1","1"
"25929","1","1","1"
"25930","1","1","1"
"25937","1","1","1"
"25948","1","1","1"
"25955","1","1","1"
"25961","1","1","1"
"25985","1","1","1"
"25990","1","1","1"
"25991","1","1","1"
"25994","1","1","1"
"25995","1","1","1"
"26002","1","1","1"
"26011","1","1","1"
"26017","1","1","1"
"26019","1","1","1"
"26024","1","1","1"
"26026","1","1","1"
"26027","0","0","0"
"26037","1","1","1"
"26057","0","0","0"
"26062","1","1","1"
"26064","1","1","1"
"26067","1","1","1"
"26071","1","1","1"
"26074","1","1","1"
"26080","0","0","0"
"26083","1","1","1"
"26087","1","1","1"
"26088","1","1","1"
"26094","1","1","1"
"26104","1","1","1"
"26107","1","1","1"
"26118","0","0","0"
"26119","0","0","0"
"26122","1","1","1"
"26138","1","1","1"
"26152","1","1","1"
"26158","1","1","1"
"26160","1","1","1"
"26161","1","1","1"
"26163","1","1","1"
"26168","0","0","0"
"26171","1","1","1"
"26174","0","0","0"
"26175","1","1","1"
"26176","1","1","1"
"26179","1","1","1"
"26189","1","1","1"
"26195","1","1","1"
"26200","1","1","1"
"26201","1","1","1"
"26205","1","1","1"
"26216","1","1","1"
"26227","0","0","0"
"26230","1","1","1"
"26232","1","1","1"
"26234","1","1","1"
"26241","0","0","0"
"26247","1","1","1"
"26267","0","0","0"
"26284","1","1","1"
"26291","1","1","1"
"26296","1","1","1"
"26297","1","1","1"
"26298","1","1","1"
"26299","1","1","1"
"26301","1","1","1"
"26303","1","1","1"
"26307","1","1","1"
"26310","1","1","1"
"26311","1","1","1"
"26312","1","1","1"
"26314","0","0","0"
"26316","1","1","1"
"26318","1","1","1"
"26320","1","1","1"
"26326","1","1","1"
"26339","1","1","1"
"26341","1","1","1"
"26342","1","1","1"
"26343","1","1","1"
"26344","1","1","1"
"26347","1","1","1"
"26355","1","1","1"
"26363","1","1","1"
"26366","1","1","1"
"26370","1","1","1"
"26372","1","1","1"
"26379","0","0","0"
"26383","1","1","1"
"26386","1","1","1"
"26391","1","1","1"
"26396","0","0","0"
"26400","1","1","1"
"26412","0","0","0"
"26415","1","1","1"
"26425","1","1","1"
"26429","1","1","1"
"26437","1","1","1"
"26444","1","1","1"
"26445","1","1","1"
"26447","1","1","1"
"26453","0","0","0"
"26459","1","1","1"
"26460","0","0","0"
"26461","1","1","1"
"26463","0","0","0"
"26469","1","1","1"
"26478","1","1","1"
"26486","1","1","1"
"26487","1","1","1"
"26488","1","1","1"
"26493","1","1","1"
"26494","0","0","0"
"26497","0","0","0"
"26498","1","1","1"
"26502","1","1","1"
"26504","1","1","1"
"26512","1","1","1"
"26519","1","1","1"
"26520","1","1","1"
"26524","1","1","1"
"26527","1","1","1"
"26532","1","1","1"
"26536","1","1","1"
"26541","1","1","1"
"26542","1","1","1"
"26547","1","1","1"
"26553","1","1","1"
"26564","1","1","1"
"26571","0","0","0"
"26577","1","1","1"
"26592","0","0","0"
"26600","1","1","1"
"26601","1","1","1"
"26605","1","1","1"
"26615","1","1","1"
"26616","1","1","1"
"26619","1","1","1"
"26628","1","1","1"
"26632","1","1","1"
"26634","1","1","1"
"26637","1","1","1"
"26644","1","1","1"
"26650","1","1","1"
"26664","1","1","1"
"26697","1","1","1"
"26702","0","0","0"
"26714","1","1","1"
"26716","1","1","1"
"26718","1","1","1"
"26724","1","1","1"
"26729","1","1","1"
"26734","0","0","0"
"26742","1","1","1"
"26762","1","1","1"
"26765","1","1","1"
"26767","1","1","1"
"26790","1","1","1"
"26797","1","1","1"
"26802","0","0","0"
"26803","1","1","1"
"26805","1","1","1"
"26808","1","1","1"
"26810","1","1","1"
"26818","1","1","1"
"26829","0","0","0"
"26833","1","1","1"
"26835","1","1","1"
"26843","1","1","1"
"26849","1","1","1"
"26859","1","1","1"
"26870","1","1","1"
"26876","1","1","1"
"26877","1","1","1"
"26883","1","1","1"
"26884","1","1","1"
"26886","1","1","1"
"26887","1","1","1"
"26892","0","0","0"
"26902","1","1","1"
"26907","0","0","0"
"26909","0","0","0"
"26915","1","1","1"
"26920","0","0","0"
"26921","1","1","1"
"26927","1","1","1"
"26932","1","1","1"
"26933","1","1","1"
"26937","0","0","0"
"26951","1","1","1"
"26953","1","1","1"
"26959","1","1","1"
"26963","1","1","1"
"26973","1","1","1"
"26975","0","0","0"
"26978","1","1","1"
"26979","0","0","0"
"26982","1","1","1"
"26988","1","1","1"
"26989","1","1","1"
"26992","1","1","1"
"26997","0","0","0"
"27003","1","1","1"
"27004","1","1","1"
"27009","1","1","1"
"27010","1","1","1"
"27015","1","1","1"
"27018","1","1","1"
"27021","1","1","1"
"27022","1","1","1"
"27026","1","1","1"
"27031","0","0","0"
"27036","0","0","0"
"27049","1","1","1"
"27054","1","1","1"
"27057","1","1","1"
"27076","1","1","1"
"27086","1","1","1"
"27090","1","1","1"
"27092","1","1","1"
"27093","1","1","1"
"27094","1","1","1"
"27097","1","1","1"
"27102","1","1","1"
"27110","1","1","1"
"27121","1","1","1"
"27123","0","0","0"
"27132","1","1","1"
"27134","1","1","1"
"27135","1","1","1"
"27139","1","1","1"
"27147","1","1","1"
"27148","1","1","1"
"27154","1","1","1"
"27159","1","1","1"
"27160","0","0","0"
"27161","1","1","1"
"27165","1","1","1"
"27166","1","1","1"
"27174","1","1","1"
"27175","0","0","0"
"27176","1","1","1"
"27181","0","0","0"
"27183","1","1","1"
"27184","0","0","0"
"27186","1","1","1"
"27191","1","1","1"
"27201","1","1","1"
"27209","1","1","1"
"27216","1","1","1"
"27219","1","1","1"
"27225","1","1","1"
"27228","1","1","1"
"27241","1","1","1"
"27247","1","1","1"
"27257","1","1","1"
"27260","1","1","1"
"27262","1","1","1"
"27266","1","1","1"
"27270","1","1","1"
"27282","1","1","1"
"27283","1","1","1"
"27287","1","1","1"
"27290","1","1","1"
"27296","0","0","0"
"27306","1","1","1"
"27311","1","1","1"
"27314","1","1","1"
"27316","1","1","1"
"27325","1","1","1"
"27327","1","1","1"
"27330","1","1","1"
"27336","1","1","1"
"27338","0","0","0"
"27341","1","1","1"
"27351","1","1","1"
"27360","1","1","1"
"27362","1","1","1"
"27363","0","0","0"
"27364","1","1","1"
"27366","1","1","1"
"27370","1","1","1"
"27372","1","1","1"
"27373","1","1","1"
"27375","1","1","1"
"27376","1","1","1"
"27384","1","1","1"
"27386","0","0","0"
"27396","1","1","1"
"27415","1","1","1"
"27418","0","0","0"
"27421","1","1","1"
"27423","1","1","1"
"27434","0","0","0"
"27435","1","1","1"
"27441","0","0","0"
"27454","1","1","1"
"27455","0","0","0"
"27461","1","1","1"
"27463","1","1","1"
"27465","0","0","0"
"27471","0","0","0"
"27473","1","1","1"
"27476","1","1","1"
"27481","1","1","1"
"27483","1","1","1"
"27497","1","1","1"
"27498","1","1","1"
"27499","1","1","1"
"27507","1","1","1"
"27510","1","1","1"
"27515","1","1","1"
"27516","1","1","1"
"27534","1","1","1"
"27539","1","1","1"
"27544","1","1","1"
"27546","1","1","1"
"27550","1","1","1"
"27556","1","1","1"
"27567","1","1","1"
"27569","1","1","1"
"27574","1","1","1"
"27575","1","1","1"
"27581","1","1","1"
"27583","1","1","1"
"27584","1","1","1"
"27587","1","1","1"
"27589","1","1","1"
"27591","1","1","1"
"27592","0","0","0"
"27595","1","1","1"
"27596","1","1","1"
"27599","1","1","1"
"27600","1","1","1"
"27603","1","1","1"
"27606","1","1","1"
"27607","1","1","1"
"27611","1","1","1"
"27612","1","1","1"
"27616","1","1","1"
"27639","1","1","1"
"27640","1","1","1"
"27645","1","1","1"
"27646","0","0","0"
"27648","1","1","1"
"27649","1","1","1"
"27653","1","1","1"
"27659","1","1","1"
"27669","1","1","1"
"27674","1","1","1"
"27677","1","1","1"
"27682","0","0","0"
"27696","1","1","1"
"27705","1","1","1"
"27710","1","1","1"
"27724","0","0","0"
"27731","1","1","1"
"27741","1","1","1"
"27743","0","0","0"
"27745","1","1","1"
"27747","1","1","1"
"27761","0","0","0"
"27764","1","1","1"
"27768","1","1","1"
"27775","1","1","1"
"27778","1","1","1"
"27780","1","1","1"
"27785","1","1","1"
"27792","1","1","1"
"27793","1","1","1"
"27796","1","1","1"
"27797","1","1","1"
"27803","1","1","1"
"27804","1","1","1"
"27810","0","0","0"
"27816","1","1","1"
"27822","1","1","1"
"27832","1","1","1"
"27833","1","1","1"
"27839","1","1","1"
"27843","1","1","1"
"27847","1","1","1"
"27849","0","0","0"
"27850","1","1","1"
"27855","1","1","1"
"27859","1","1","1"
"27862","1","1","1"
"27872","1","1","1"
"27879","1","1","1"
"27884","1","1","1"
"27887","1","1","1"
"27891","1","1","1"
"27895","1","1","1"
"27902","1","1","1"
"27903","1","1","1"
"27913","1","1","1"
"27917","1","1","1"
"27924","1","1","1"
"27931","0","0","0"
"27934","1","1","1"
"27935","0","0","0"
"27938","1","1","1"
"27939","1","1","1"
"27942","1","1","1"
"27950","1","1","1"
"27961","1","1","1"
"27963","0","0","0"
"27966","0","0","0"
"27977","1","1","1"
"27978","0","0","0"
"27989","1","1","1"
"27990","0","0","0"
"27993","1","1","1"
"27994","0","0","0"
"28008","1","1","1"
"28016","1","1","1"
"28024","1","1","1"
"28033","1","1","1"
"28039","1","1","1"
"28047","1","1","1"
"28054","1","1","1"
"28060","1","1","1"
"28062","1","1","1"
"28064","1","1","1"
"28069","1","1","1"
"28079","1","1","1"
"28084","1","1","1"
"28086","0","0","0"
"28089","0","0","0"
"28091","1","1","1"
"28098","1","1","1"
"28104","1","1","1"
"28114","1","1","1"
"28129","1","1","1"
"28141","1","1","1"
"28142","1","1","1"
"28144","0","0","0"
"28153","0","0","0"
"28155","1","1","1"
"28179","1","1","1"
"28198","1","1","1"
"28200","1","1","1"
"28211","1","1","1"
"28212","1","1","1"
"28230","1","1","1"
"28233","1","1","1"
"28235","1","1","1"
"28236","1","1","1"
"28239","1","1","1"
"28241","0","0","0"
"28242","1","1","1"
"28244","0","0","0"
"28245","0","0","0"
"28251","1","1","1"
"28267","1","1","1"
"28274","1","1","1"
"28275","1","1","1"
"28276","1","1","1"
"28281","0","0","0"
"28285","1","1","1"
"28287","1","1","1"
"28292","1","1","1"
"28293","1","1","1"
"28294","1","1","1"
"28315","1","1","1"
"28326","0","0","0"
"28327","1","1","1"
"28328","0","0","0"
"28330","1","1","1"
"28334","1","1","1"
"28335","0","0","0"
"28345","1","1","1"
"28346","1","1","1"
"28347","0","0","0"
"28352","1","1","1"
"28360","1","1","1"
"28366","1","1","1"
"28367","1","1","1"
"28371","1","1","1"
"28381","1","1","1"
"28384","1","1","1"
"28386","1","1","1"
"28389","1","1","1"
"28392","1","1","1"
"28403","1","1","1"
"28405","1","1","1"
"28418","1","1","1"
"28422","1","1","1"
"28423","1","1","1"
"28424","1","1","1"
"28429","0","0","0"
"28435","1","1","1"
"28441","1","1","1"
"28444","1","1","1"
"28453","1","1","1"
"28458","1","1","1"
"28464","1","1","1"
"28466","1","1","1"
"28467","1","1","1"
"28470","1","1","1"
"28483","1","1","1"
"28486","1","1","1"
"28487","0","0","0"
"28489","1","1","1"
"28492","1","1","1"
"28498","1","1","1"
"28502","1","1","1"
"28506","1","1","1"
"28510","1","1","1"
"28517","1","1","1"
"28520","1","1","1"
"28527","1","1","1"
"28528","1","1","1"
"28530","1","1","1"
"28538","1","1","1"
"28542","1","1","1"
"28545","1","1","1"
"28546","1","1","1"
"28551","1","1","1"
"28553","1","1","1"
"28554","1","1","1"
"28562","1","1","1"
"28565","1","1","1"
"28574","0","0","0"
"28576","1","1","1"
"28577","1","1","1"
"28579","0","0","0"
"28585","1","1","1"
"28591","1","1","1"
"28600","1","1","1"
"28603","0","0","0"
"28609","0","0","0"
"28618","1","1","1"
"28624","1","1","1"
"28630","1","1","1"
"28631","1","1","1"
"28632","0","0","0"
"28637","1","1","1"
"28649","1","1","1"
"28661","1","1","1"
"28669","1","1","1"
"28670","0","0","0"
"28675","1","1","1"
"28679","0","0","0"
"28681","1","1","1"
"28687","1","1","1"
"28691","1","1","1"
"28693","1","1","1"
"28696","1","1","1"
"28707","1","1","1"
"28711","1","1","1"
"28713","1","1","1"
"28715","1","1","1"
"28732","1","1","1"
"28735","1","1","1"
"28736","1","1","1"
"28738","1","1","1"
"28743","1","1","1"
"28751","0","0","0"
"28767","1","1","1"
"28771","1","1","1"
"28781","1","1","1"
"28786","1","1","1"
"28794","1","1","1"
"28795","1","1","1"
"28797","1","1","1"
"28803","1","1","1"
"28805","1","1","1"
"28809","1","1","1"
"28815","1","1","1"
"28816","1","1","1"
"28817","1","1","1"
"28828","1","1","1"
"28837","1","1","1"
"28844","1","1","1"
"28849","1","1","1"
"28854","1","1","1"
"28858","1","1","1"
"28860","0","0","0"
"28861","1","1","1"
"28872","1","1","1"
"28873","1","1","1"
"28874","0","0","0"
"28876","1","1","1"
"28879","1","1","1"
"28880","0","0","0"
"28881","0","0","0"
"28887","1","1","1"
"28896","1","1","1"
"28898","1","1","1"
"28899","1","1","1"
"28900","1","1","1"
"28902","1","1","1"
"28909","1","1","1"
"28918","1","1","1"
"28926","1","1","1"
"28931","1","1","1"
"28938","1","1","1"
"28945","1","1","1"
"28955","1","1","1"
"28974","1","1","1"
"28975","1","1","1"
"28979","1","1","1"
"28984","0","0","0"
"28986","0","0","0"
"28990","1","1","1"
"29000","1","1","1"
"29002","1","1","1"
"29003","0","0","0"
"29009","1","1","1"
"29013","1","1","1"
"29015","1","1","1"
"29022","1","1","1"
"29023","1","1","1"
"29028","1","1","1"
"29038","1","1","1"
"29040","1","1","1"
"29047","1","1","1"
"29052","1","1","1"
"29062","1","1","1"
"29072","0","0","0"
"29079","1","1","1"
"29086","1","1","1"
"29093","1","1","1"
"29096","1","1","1"
"29100","1","1","1"
"29103","1","1","1"
"29110","0","0","0"
"29112","1","1","1"
"29116","1","1","1"
"29120","1","1","1"
"29125","0","0","0"
"29131","1","1","1"
"29145","1","1","1"
"29157","1","1","1"
"29162","1","1","1"
"29169","1","1","1"
"29170","1","1","1"
"29174","0","0","0"
"29182","0","0","0"
"29184","1","1","1"
"29190","1","1","1"
"29200","1","1","1"
"29210","1","1","1"
"29212","1","1","1"
"29217","0","0","0"
"29221","1","1","1"
"29222","1","1","1"
"29225","1","1","1"
"29227","1","1","1"
"29228","1","1","1"
"29233","1","1","1"
"29246","1","1","1"
"29256","1","1","1"
"29260","1","1","1"
"29265","0","0","0"
"29272","1","1","1"
"29282","1","1","1"
"29285","1","1","1"
"29296","1","1","1"
"29306","1","1","1"
"29312","0","0","0"
"29317","1","1","1"
"29320","0","0","0"
"29323","1","1","1"
"29328","1","1","1"
"29330","1","1","1"
"29341","1","1","1"
"29342","1","1","1"
"29344","1","1","1"
"29346","1","1","1"
"29348","1","1","1"
"29351","1","1","1"
"29362","1","1","1"
"29371","0","0","0"
"29372","1","1","1"
"29377","1","1","1"
"29382","1","1","1"
"29392","1","1","1"
"29393","0","0","0"
"29399","1","1","1"
"29401","1","1","1"
"29406","1","1","1"
"29408","1","1","1"
"29413","1","1","1"
"29417","1","1","1"
"29418","1","1","1"
"29423","1","1","1"
"29435","1","1","1"
"29436","1","1","1"
"29437","0","0","0"
"29438","0","0","0"
"29439","1","1","1"
"29444","1","1","1"
"29445","0","0","0"
"29458","0","0","0"
"29459","1","1","1"
"29461","1","1","1"
"29462","1","1","1"
"29474","1","1","1"
"29475","1","1","1"
"29477","1","1","1"
"29481","1","1","1"
"29489","1","1","1"
"29496","1","1","1"
"29500","1","1","1"
"29502","1","1","1"
"29530","0","0","0"
"29547","1","1","1"
"29557","1","1","1"
"29560","1","1","1"
"29562","1","1","1"
"29564","1","1","1"
"29566","0","0","0"
"29569","1","1","1"
"29570","1","1","1"
"29574","1","1","1"
"29576","1","1","1"
"29579","1","1","1"
"29609","1","1","1"
"29616","1","1","1"
"29620","1","1","1"
"29625","1","1","1"
"29634","1","1","1"
"29642","1","1","1"
"29647","1","1","1"
"29663","0","0","0"
"29682","1","1","1"
"29684","1","1","1"
"29689","1","1","1"
"29692","1","1","1"
"29698","0","0","0"
"29706","1","1","1"
"29708","1","1","1"
"29711","1","1","1"
"29715","1","1","1"
"29731","1","1","1"
"29732","1","1","1"
"29733","1","1","1"
"29739","1","1","1"
"29741","1","1","1"
"29746","1","1","1"
"29748","0","0","0"
"29764","1","1","1"
"29772","0","0","0"
"29775","1","1","1"
"29783","0","0","0"
"29790","0","0","0"
"29807","1","1","1"
"29809","1","1","1"
"29818","1","1","1"
"29820","1","1","1"
"29822","1","1","1"
"29823","1","1","1"
"29824","1","1","1"
"29825","1","1","1"
"29826","1","1","1"
"29828","1","1","1"
"29834","1","1","1"
"29835","1","1","1"
"29840","1","1","1"
"29846","0","0","0"
"29853","1","1","1"
"29857","1","1","1"
"29860","1","1","1"
"29864","1","1","1"
"29868","0","0","0"
"29872","1","1","1"
"29873","1","1","1"
"29874","1","1","1"
"29879","1","1","1"
"29883","1","1","1"
"29885","1","1","1"
"29892","1","1","1"
"29904","1","1","1"
"29910","1","1","1"
"29911","0","0","0"
"29916","1","1","1"
"29918","1","1","1"
"29921","1","1","1"
"29924","1","1","1"
"29940","0","0","0"
"29946","1","1","1"
"29948","0","0","0"
"29950","1","1","1"
"29956","1","1","1"
"29961","1","1","1"
"29982","1","1","1"
"29985","1","1","1"
"29992","1","1","1"
"30000","0","0","0"
"30011","1","1","1"
"30021","1","1","1"
"30025","1","1","1"
"30028","1","1","1"
"30030","0","0","0"
"30032","1","1","1"
"30041","1","1","1"
"30049","1","1","1"
"30052","0","0","0"
"30053","0","0","0"
"30055","1","1","1"
"30071","1","1","1"
"30074","1","1","1"
"30075","0","0","0"
"30077","1","1","1"
"30084","1","1","1"
"30087","1","1","1"
"30088","0","0","0"
"30092","1","1","1"
"30094","1","1","1"
"30101","1","1","1"
"30105","1","1","1"
"30106","1","1","1"
"30110","0","0","0"
"30112","0","0","0"
"30128","1","1","1"
"30135","1","1","1"
"30138","0","0","0"
"30148","1","1","1"
"30152","0","0","0"
"30156","1","1","1"
"30157","1","1","1"
"30159","1","1","1"
"30160","1","1","1"
"30165","1","1","1"
"30166","1","1","1"
"30168","1","1","1"
"30170","0","0","0"
"30172","1","1","1"
"30174","1","1","1"
"30186","1","1","1"
"30203","1","1","1"
"30209","1","1","1"
"30220","1","1","1"
"30230","0","0","0"
"30234","0","0","0"
"30236","1","1","1"
"30245","1","1","1"
"30254","1","1","1"
"30256","0","0","0"
"30259","1","1","1"
"30270","1","1","1"
"30271","1","1","1"
"30274","1","1","1"
"30279","1","1","1"
"30283","1","1","1"
"30286","1","1","1"
"30287","1","1","1"
"30288","1","1","1"
"30292","1","1","1"
"30293","1","1","1"
"30302","1","1","1"
"30303","1","1","1"
"30304","0","0","0"
"30308","0","0","0"
"30316","1","1","1"
"30323","1","1","1"
"30333","1","1","1"
"30335","0","0","0"
"30350","0","0","0"
"30354","1","1","1"
"30355","0","0","0"
"30359","1","1","1"
"30363","1","1","1"
"30366","1","1","1"
"30372","1","1","1"
"30373","1","1","1"
"30379","0","0","0"
"30387","1","1","1"
"30388","1","1","1"
"30393","1","1","1"
"30395","1","1","1"
"30398","1","1","1"
"30400","1","1","1"
"30401","1","1","1"
"30409","1","1","1"
"30416","1","1","1"
"30418","1","1","1"
"30420","1","1","1"
"30421","1","1","1"
"30423","1","1","1"
"30431","1","1","1"
"30437","1","1","1"
"30439","1","1","1"
"30441","1","1","1"
"30443","1","1","1"
"30448","1","1","1"
"30468","1","1","1"
"30473","1","1","1"
"30474","1","1","1"
"30475","1","1","1"
"30476","1","1","1"
"30481","1","1","1"
"30482","1","1","1"
"30486","1","1","1"
"30488","1","1","1"
"30493","1","1","1"
"30495","1","1","1"
"30503","1","1","1"
"30505","1","1","1"
"30506","0","0","0"
"30508","1","1","1"
"30518","1","1","1"
"30531","0","0","0"
"30536","1","1","1"
"30540","1","1","1"
"30542","0","0","0"
"30552","1","1","1"
"30554","1","1","1"
"30565","1","1","1"
"30568","1","1","1"
"30571","1","1","1"
"30573","1","1","1"
"30574","0","0","0"
"30577","1","1","1"
"30579","1","1","1"
"30580","0","0","0"
"30584","1","1","1"
"30587","0","0","0"
"30592","1","1","1"
"30598","1","1","1"
"30601","0","0","0"
"30624","1","1","1"
"30625","1","1","1"
"30626","1","1","1"
"30629","1","1","1"
"30634","1","1","1"
"30638","1","1","1"
"30642","1","1","1"
"30649","1","1","1"
"30652","1","1","1"
"30657","1","1","1"
"30661","1","1","1"
"30665","1","1","1"
"30666","1","1","1"
"30677","1","1","1"
"30689","1","1","1"
"30693","0","0","0"
"30695","1","1","1"
"30703","1","1","1"
"30707","1","1","1"
"30709","1","1","1"
"30722","1","1","1"
"30726","1","1","1"
"30730","1","1","1"
"30741","1","1","1"
"30745","1","1","1"
"30752","1","1","1"
"30760","1","1","1"
"30761","0","0","0"
"30762","1","1","1"
"30767","1","1","1"
"30776","1","1","1"
"30779","1","1","1"
"30789","1","1","1"
"30793","1","1","1"
"30794","1","1","1"
"30797","1","1","1"
"30800","0","0","0"
"30801","0","0","0"
"30806","1","1","1"
"30835","1","1","1"
"30837","1","1","1"
"30840","1","1","1"
"30856","1","1","1"
"30871","1","1","1"
"30874","0","0","0"
"30879","1","1","1"
"30882","1","1","1"
"30888","1","1","1"
"30889","1","1","1"
"30898","0","0","0"
"30902","1","1","1"
"30905","1","1","1"
"30922","0","0","0"
"30923","1","1","1"
"30925","1","1","1"
"30926","1","1","1"
"30930","0","0","0"
"30932","1","1","1"
"30935","1","1","1"
"30953","1","1","1"
"30955","1","1","1"
"30962","0","0","0"
"30976","1","1","1"
"31000","1","1","1"
"31002","1","1","1"
"31003","1","1","1"
"31004","1","1","1"
"31008","1","1","1"
"31013","1","1","1"
"31025","1","1","1"
"31028","1","1","1"
"31031","1","1","1"
"31048","1","1","1"
"31053","1","1","1"
"31064","1","1","1"
"31069","1","1","1"
"31071","0","0","0"
"31078","1","1","1"
"31086","0","0","0"
"31096","1","1","1"
"31099","1","1","1"
"31100","1","1","1"
"31105","1","1","1"
"31115","1","1","1"
"31117","1","1","1"
"31118","0","0","0"
"31124","1","1","1"
"31128","1","1","1"
"31130","1","1","1"
"31137","0","0","0"
"31143","0","0","0"
"31145","1","1","1"
"31146","1","1","1"
"31148","1","1","1"
"31150","1","1","1"
"31162","1","1","1"
"31164","1","1","1"
"31167","1","1","1"
"31172","0","0","0"
"31174","1","1","1"
"31177","0","0","0"
"31178","1","1","1"
"31179","1","1","1"
"31182","1","1","1"
"31183","1","1","1"
"31185","1","1","1"
"31202","1","1","1"
"31203","1","1","1"
"31205","1","1","1"
"31212","0","0","0"
"31213","1","1","1"
"31217","0","0","0"
"31227","1","1","1"
"31241","0","0","0"
"31244","1","1","1"
"31246","1","1","1"
"31260","1","1","1"
"31267","1","1","1"
"31271","1","1","1"
"31274","1","1","1"
"31277","1","1","1"
"31299","1","1","1"
"31301","0","0","0"
"31321","1","1","1"
"31323","1","1","1"
"31327","1","1","1"
"31329","0","0","0"
"31335","1","1","1"
"31338","1","1","1"
"31339","1","1","1"
"31340","1","1","1"
"31348","1","1","1"
"31352","1","1","1"
"31355","1","1","1"
"31356","1","1","1"
"31359","0","0","0"
"31365","0","0","0"
"31367","1","1","1"
"31369","1","1","1"
"31373","1","1","1"
"31380","1","1","1"
"31384","1","1","1"
"31385","1","1","1"
"31390","0","0","0"
"31391","1","1","1"
"31396","1","1","1"
"31399","1","1","1"
"31411","1","1","1"
"31413","1","1","1"
"31420","1","1","1"
"31431","1","1","1"
"31444","1","1","1"
"31446","1","1","1"
"31448","1","1","1"
"31458","1","1","1"
"31459","1","1","1"
"31460","1","1","1"
"31461","0","0","0"
"31466","1","1","1"
"31467","1","1","1"
"31468","1","1","1"
"31474","1","1","1"
"31477","1","1","1"
"31498","1","1","1"
"31500","1","1","1"
"31502","1","1","1"
"31504","1","1","1"
"31506","1","1","1"
"31551","1","1","1"
"31553","1","1","1"
"31559","0","0","0"
"31562","1","1","1"
"31563","1","1","1"
"31566","0","0","0"
"31571","1","1","1"
"31578","1","1","1"
"31588","1","1","1"
"31611","1","1","1"
"31612","1","1","1"
"31614","1","1","1"
"31625","1","1","1"
"31627","1","1","1"
"31632","1","1","1"
"31649","1","1","1"
"31651","1","1","1"
"31665","0","0","0"
"31666","1","1","1"
"31671","0","0","0"
"31680","1","1","1"
"31682","1","1","1"
"31685","1","1","1"
"31699","1","1","1"
"31707","1","1","1"
"31711","1","1","1"
"31712","1","1","1"
"31715","1","1","1"
"31718","0","0","0"
"31722","1","1","1"
"31728","1","1","1"
"31729","1","1","1"
"31731","1","1","1"
"31736","1","1","1"
"31737","1","1","1"
"31741","1","1","1"
"31752","1","1","1"
"31758","0","0","0"
"31762","0","0","0"
"31782","1","1","1"
"31788","1","1","1"
"31791","1","1","1"
"31795","1","1","1"
"31797","1","1","1"
"31800","1","1","1"
"31801","1","1","1"
"31813","1","1","1"
"31822","1","1","1"
"31828","0","0","0"
"31831","1","1","1"
"31841","1","1","1"
"31845","1","1","1"
"31856","1","1","1"
"31866","1","1","1"
"31867","1","1","1"
"31868","1","1","1"
"31874","1","1","1"
"31883","1","1","1"
"31884","1","1","1"
"31885","0","0","0"
"31888","1","1","1"
"31892","1","1","1"
"31898","1","1","1"
"31907","1","1","1"
"31918","1","1","1"
"31942","1","1","1"
"31945","1","1","1"
"31946","1","1","1"
"31949","1","1","1"
"31956","1","1","1"
"31962","1","1","1"
"31968","1","1","1"
"31973","0","0","0"
"31977","1","1","1"
"31978","1","1","1"
"31980","1","1","1"
"31982","1","1","1"
"31983","1","1","1"
"31995","1","1","1"
"31996","0","0","0"
"32002","1","1","1"
"32003","1","1","1"
"32009","1","1","1"
"32012","1","1","1"
"32013","1","1","1"
"32021","0","0","0"
"32022","1","1","1"
"32031","1","1","1"
"32032","1","1","1"
"32033","1","1","1"
"32036","1","1","1"
"32041","1","1","1"
"32054","0","0","0"
"32057","1","1","1"
"32061","1","1","1"
"32063","1","1","1"
"32069","1","1","1"
"32073","1","1","1"
"32074","1","1","1"
"32085","1","1","1"
"32090","1","1","1"
"32100","0","0","0"
"32103","0","0","0"
"32107","1","1","1"
"32113","1","1","1"
"32117","1","1","1"
"32127","0","0","0"
