"Step","non_det_DDQN_3_100k - win","non_det_DDQN_3_100k - win__MIN","non_det_DDQN_3_100k - win__MAX"
"51164","1","1","1"
"51172","0","0","0"
"51180","1","1","1"
"51188","1","1","1"
"51193","1","1","1"
"51217","0","0","0"
"51226","0","0","0"
"51227","0","0","0"
"51237","1","1","1"
"51252","0","0","0"
"51266","1","1","1"
"51273","1","1","1"
"51283","1","1","1"
"51291","0","0","0"
"51307","0","0","0"
"51322","0","0","0"
"51333","0","0","0"
"51346","0","0","0"
"51364","0","0","0"
"51381","0","0","0"
"51388","0","0","0"
"51392","0","0","0"
"51405","0","0","0"
"51428","0","0","0"
"51430","1","1","1"
"51433","0","0","0"
"51440","0","0","0"
"51455","0","0","0"
"51460","0","0","0"
"51494","0","0","0"
"51495","0","0","0"
"51503","0","0","0"
"51504","0","0","0"
"51515","1","1","1"
"51522","0","0","0"
"51529","0","0","0"
"51537","0","0","0"
"51539","0","0","0"
"51570","1","1","1"
"51572","0","0","0"
"51607","0","0","0"
"51630","1","1","1"
"51637","1","1","1"
"51642","0","0","0"
"51666","1","1","1"
"51682","0","0","0"
"51691","0","0","0"
"51695","0","0","0"
"51696","0","0","0"
"51700","1","1","1"
"51703","0","0","0"
"51708","1","1","1"
"51710","0","0","0"
"51731","0","0","0"
"51733","1","1","1"
"51747","1","1","1"
"51753","0","0","0"
"51768","1","1","1"
"51771","0","0","0"
"51788","0","0","0"
"51796","0","0","0"
"51808","0","0","0"
"51809","0","0","0"
"51811","1","1","1"
"51818","0","0","0"
"51828","1","1","1"
"51831","0","0","0"
"51839","0","0","0"
"51844","1","1","1"
"51848","1","1","1"
"51867","0","0","0"
"51876","1","1","1"
"51883","1","1","1"
"51888","1","1","1"
"51900","0","0","0"
"51909","1","1","1"
"51932","0","0","0"
"51935","1","1","1"
"51944","0","0","0"
"51951","0","0","0"
"51961","0","0","0"
"51963","1","1","1"
"51966","1","1","1"
"51975","0","0","0"
"51979","1","1","1"
"51985","0","0","0"
"51992","0","0","0"
"52001","1","1","1"
"52015","0","0","0"
"52024","0","0","0"
"52032","0","0","0"
"52038","0","0","0"
"52042","1","1","1"
"52049","0","0","0"
"52058","1","1","1"
"52061","0","0","0"
"52064","0","0","0"
"52065","1","1","1"
"52066","0","0","0"
"52076","0","0","0"
"52087","1","1","1"
"52099","1","1","1"
"52102","1","1","1"
"52104","0","0","0"
"52107","0","0","0"
"52129","1","1","1"
"52134","1","1","1"
"52148","0","0","0"
"52165","0","0","0"
"52167","0","0","0"
"52168","0","0","0"
"52170","0","0","0"
"52191","0","0","0"
"52209","0","0","0"
"52214","1","1","1"
"52217","0","0","0"
"52220","0","0","0"
"52231","1","1","1"
"52271","0","0","0"
"52276","1","1","1"
"52280","1","1","1"
"52289","1","1","1"
"52291","0","0","0"
"52317","0","0","0"
"52358","1","1","1"
"52364","1","1","1"
"52392","1","1","1"
"52398","1","1","1"
"52401","1","1","1"
"52412","1","1","1"
"52423","1","1","1"
"52426","1","1","1"
"52429","0","0","0"
"52434","0","0","0"
"52439","0","0","0"
"52466","0","0","0"
"52469","0","0","0"
"52471","0","0","0"
"52472","0","0","0"
"52514","0","0","0"
"52524","1","1","1"
"52529","0","0","0"
"52532","0","0","0"
"52543","0","0","0"
"52545","0","0","0"
"52555","1","1","1"
"52561","1","1","1"
"52585","1","1","1"
"52597","0","0","0"
"52601","0","0","0"
"52633","0","0","0"
"52637","1","1","1"
"52649","1","1","1"
"52655","0","0","0"
"52669","1","1","1"
"52679","1","1","1"
"52680","0","0","0"
"52698","0","0","0"
"52736","1","1","1"
"52739","1","1","1"
"52753","0","0","0"
"52799","1","1","1"
"52803","0","0","0"
"52817","0","0","0"
"52819","0","0","0"
"52823","0","0","0"
"52827","0","0","0"
"52846","1","1","1"
"52859","0","0","0"
"52869","0","0","0"
"52897","1","1","1"
"52903","0","0","0"
"52907","1","1","1"
"52909","1","1","1"
"52918","0","0","0"
"52921","0","0","0"
"52931","1","1","1"
"52937","0","0","0"
"52951","0","0","0"
"52968","0","0","0"
"52998","0","0","0"
"53025","0","0","0"
"53030","1","1","1"
"53047","0","0","0"
"53050","1","1","1"
"53070","0","0","0"
"53072","0","0","0"
"53082","0","0","0"
"53112","1","1","1"
"53126","0","0","0"
"53131","0","0","0"
"53143","0","0","0"
"53160","0","0","0"
"53162","0","0","0"
"53167","0","0","0"
"53180","0","0","0"
"53194","0","0","0"
"53197","1","1","1"
"53205","1","1","1"
"53209","0","0","0"
"53225","1","1","1"
"53240","1","1","1"
"53249","0","0","0"
"53251","0","0","0"
"53272","1","1","1"
"53279","0","0","0"
"53285","0","0","0"
"53297","0","0","0"
"53298","0","0","0"
"53304","1","1","1"
"53312","0","0","0"
"53329","1","1","1"
"53344","1","1","1"
"53369","0","0","0"
"53380","1","1","1"
"53402","0","0","0"
"53406","0","0","0"
"53416","1","1","1"
"53423","1","1","1"
"53436","0","0","0"
"53443","1","1","1"
"53458","1","1","1"
"53459","0","0","0"
"53465","0","0","0"
"53476","0","0","0"
"53486","1","1","1"
"53490","1","1","1"
"53493","1","1","1"
"53522","0","0","0"
"53543","0","0","0"
"53544","0","0","0"
"53554","0","0","0"
"53560","0","0","0"
"53562","0","0","0"
"53585","1","1","1"
"53594","0","0","0"
"53635","1","1","1"
"53638","0","0","0"
"53657","0","0","0"
"53683","0","0","0"
"53689","0","0","0"
"53693","1","1","1"
"53701","0","0","0"
"53751","1","1","1"
"53761","0","0","0"
"53763","0","0","0"
"53765","0","0","0"
"53766","0","0","0"
"53781","0","0","0"
"53786","0","0","0"
"53795","1","1","1"
"53796","0","0","0"
"53797","0","0","0"
"53843","0","0","0"
"53853","0","0","0"
"53871","0","0","0"
"53872","0","0","0"
"53881","0","0","0"
"53883","1","1","1"
"53887","1","1","1"
"53892","0","0","0"
"53893","1","1","1"
"53910","1","1","1"
"53926","0","0","0"
"53956","0","0","0"
"53974","0","0","0"
"53975","0","0","0"
"53993","0","0","0"
"53996","1","1","1"
"54005","0","0","0"
"54034","0","0","0"
"54040","0","0","0"
"54045","0","0","0"
"54051","0","0","0"
"54063","0","0","0"
"54068","0","0","0"
"54078","0","0","0"
"54079","1","1","1"
"54092","0","0","0"
"54099","0","0","0"
"54100","1","1","1"
"54108","1","1","1"
"54111","0","0","0"
"54117","0","0","0"
"54121","1","1","1"
"54129","0","0","0"
"54131","0","0","0"
"54167","0","0","0"
"54194","0","0","0"
"54196","0","0","0"
"54202","0","0","0"
"54205","0","0","0"
"54207","0","0","0"
"54210","0","0","0"
"54216","0","0","0"
"54218","1","1","1"
"54219","0","0","0"
"54220","1","1","1"
"54225","1","1","1"
"54233","0","0","0"
"54236","1","1","1"
"54239","0","0","0"
"54249","0","0","0"
"54264","0","0","0"
"54265","0","0","0"
"54270","1","1","1"
"54295","0","0","0"
"54320","1","1","1"
"54321","1","1","1"
"54326","0","0","0"
"54342","0","0","0"
"54348","0","0","0"
"54354","0","0","0"
"54370","0","0","0"
"54373","1","1","1"
"54377","0","0","0"
"54379","0","0","0"
"54394","0","0","0"
"54415","0","0","0"
"54416","0","0","0"
"54432","0","0","0"
"54435","1","1","1"
"54478","0","0","0"
"54494","1","1","1"
"54498","0","0","0"
"54499","0","0","0"
"54523","0","0","0"
"54542","0","0","0"
"54552","1","1","1"
"54561","0","0","0"
"54565","0","0","0"
"54583","0","0","0"
"54588","0","0","0"
"54595","0","0","0"
"54606","0","0","0"
"54610","0","0","0"
"54612","1","1","1"
"54620","0","0","0"
"54664","0","0","0"
"54670","0","0","0"
"54680","1","1","1"
"54696","0","0","0"
"54705","1","1","1"
"54716","0","0","0"
"54743","0","0","0"
"54771","1","1","1"
"54774","0","0","0"
"54803","0","0","0"
"54806","0","0","0"
"54816","0","0","0"
"54817","0","0","0"
"54818","1","1","1"
"54819","1","1","1"
"54828","1","1","1"
"54830","0","0","0"
"54841","1","1","1"
"54845","1","1","1"
"54876","0","0","0"
"54884","1","1","1"
"54915","0","0","0"
"54926","0","0","0"
"54939","0","0","0"
"54950","0","0","0"
"54953","1","1","1"
"54956","1","1","1"
"54965","0","0","0"
"54970","0","0","0"
"54971","0","0","0"
"54986","1","1","1"
"54987","0","0","0"
"54991","1","1","1"
"55016","0","0","0"
"55022","0","0","0"
"55023","0","0","0"
"55026","1","1","1"
"55047","0","0","0"
"55048","0","0","0"
"55074","0","0","0"
"55077","1","1","1"
"55088","1","1","1"
"55095","0","0","0"
"55098","1","1","1"
"55123","0","0","0"
"55132","0","0","0"
"55147","0","0","0"
"55148","1","1","1"
"55150","0","0","0"
"55157","0","0","0"
"55165","0","0","0"
"55169","0","0","0"
"55181","0","0","0"
"55182","0","0","0"
"55193","0","0","0"
"55197","0","0","0"
"55214","0","0","0"
"55225","0","0","0"
"55234","0","0","0"
"55238","0","0","0"
"55240","1","1","1"
"55242","0","0","0"
"55246","0","0","0"
"55257","0","0","0"
"55260","1","1","1"
"55290","0","0","0"
"55295","0","0","0"
"55297","1","1","1"
"55306","0","0","0"
"55312","1","1","1"
"55322","0","0","0"
"55336","1","1","1"
"55361","1","1","1"
"55365","1","1","1"
"55370","1","1","1"
"55381","0","0","0"
"55401","1","1","1"
"55402","1","1","1"
"55420","0","0","0"
"55421","0","0","0"
"55437","1","1","1"
"55443","1","1","1"
"55457","1","1","1"
"55479","0","0","0"
"55491","0","0","0"
"55527","0","0","0"
"55529","0","0","0"
"55539","0","0","0"
"55540","1","1","1"
"55554","1","1","1"
"55566","0","0","0"
"55568","0","0","0"
"55590","1","1","1"
"55597","1","1","1"
"55618","1","1","1"
"55639","0","0","0"
"55640","0","0","0"
"55655","0","0","0"
"55664","0","0","0"
"55687","0","0","0"
"55695","0","0","0"
"55698","0","0","0"
"55700","1","1","1"
"55715","0","0","0"
"55716","0","0","0"
"55722","1","1","1"
"55724","1","1","1"
"55743","0","0","0"
"55744","1","1","1"
"55745","1","1","1"
"55746","1","1","1"
"55763","0","0","0"
"55786","0","0","0"
"55793","0","0","0"
"55796","0","0","0"
"55801","0","0","0"
"55809","0","0","0"
"55816","0","0","0"
"55835","1","1","1"
"55837","0","0","0"
"55838","1","1","1"
"55841","0","0","0"
"55848","0","0","0"
"55850","0","0","0"
"55852","0","0","0"
"55853","0","0","0"
"55872","1","1","1"
"55873","0","0","0"
"55880","0","0","0"
"55885","0","0","0"
"55887","0","0","0"
"55908","1","1","1"
"55915","0","0","0"
"55929","1","1","1"
"55931","0","0","0"
"55940","0","0","0"
"55944","0","0","0"
"55957","0","0","0"
"55973","0","0","0"
"55989","1","1","1"
"55998","0","0","0"
"56005","1","1","1"
"56011","1","1","1"
"56014","1","1","1"
"56030","0","0","0"
"56034","1","1","1"
"56040","0","0","0"
"56067","0","0","0"
"56072","0","0","0"
"56077","0","0","0"
"56092","0","0","0"
"56101","0","0","0"
"56119","0","0","0"
"56120","1","1","1"
"56128","1","1","1"
"56169","0","0","0"
"56170","0","0","0"
"56178","0","0","0"
"56183","0","0","0"
"56184","0","0","0"
"56196","1","1","1"
"56201","0","0","0"
"56211","0","0","0"
"56219","0","0","0"
"56222","1","1","1"
"56242","1","1","1"
"56246","0","0","0"
"56258","0","0","0"
"56260","1","1","1"
"56266","0","0","0"
"56267","1","1","1"
"56272","1","1","1"
"56277","0","0","0"
"56282","0","0","0"
"56298","1","1","1"
"56319","0","0","0"
"56320","1","1","1"
"56348","0","0","0"
"56351","0","0","0"
"56353","1","1","1"
"56366","0","0","0"
"56367","0","0","0"
"56376","0","0","0"
"56377","0","0","0"
"56382","1","1","1"
"56383","0","0","0"
"56386","1","1","1"
"56387","1","1","1"
"56395","1","1","1"
"56397","0","0","0"
"56401","0","0","0"
"56404","0","0","0"
"56420","1","1","1"
"56429","1","1","1"
"56443","0","0","0"
"56483","0","0","0"
"56488","0","0","0"
"56539","1","1","1"
"56558","0","0","0"
"56559","0","0","0"
"56561","1","1","1"
"56566","0","0","0"
"56568","1","1","1"
"56579","0","0","0"
"56610","1","1","1"
"56637","0","0","0"
"56646","0","0","0"
"56662","0","0","0"
"56664","0","0","0"
"56666","0","0","0"
"56701","1","1","1"
"56703","0","0","0"
"56732","0","0","0"
"56748","1","1","1"
"56760","0","0","0"
"56768","1","1","1"
"56780","0","0","0"
"56784","0","0","0"
"56787","0","0","0"
"56789","0","0","0"
"56805","0","0","0"
"56815","0","0","0"
"56826","0","0","0"
"56890","1","1","1"
"56896","0","0","0"
"56897","1","1","1"
"56907","0","0","0"
"56913","0","0","0"
"56930","0","0","0"
"56956","0","0","0"
"56958","1","1","1"
"56960","1","1","1"
"56966","1","1","1"
"56992","0","0","0"
"57002","1","1","1"
"57023","0","0","0"
"57051","0","0","0"
"57062","0","0","0"
"57087","1","1","1"
"57096","1","1","1"
"57097","0","0","0"
"57126","1","1","1"
"57159","1","1","1"
"57172","0","0","0"
"57176","1","1","1"
"57179","0","0","0"
"57182","0","0","0"
"57198","0","0","0"
"57202","1","1","1"
"57210","1","1","1"
"57216","1","1","1"
"57217","1","1","1"
"57225","1","1","1"
"57250","1","1","1"
"57266","1","1","1"
"57274","1","1","1"
"57276","0","0","0"
"57280","0","0","0"
"57299","1","1","1"
"57304","0","0","0"
"57305","0","0","0"
"57307","0","0","0"
"57311","0","0","0"
"57328","1","1","1"
"57329","0","0","0"
"57341","0","0","0"
"57348","0","0","0"
"57351","0","0","0"
"57353","1","1","1"
"57355","0","0","0"
"57356","1","1","1"
"57381","0","0","0"
"57392","0","0","0"
"57404","1","1","1"
"57406","0","0","0"
"57408","1","1","1"
"57458","0","0","0"
"57467","0","0","0"
"57481","0","0","0"
"57485","0","0","0"
"57495","1","1","1"
"57501","1","1","1"
"57505","1","1","1"
"57514","1","1","1"
"57519","1","1","1"
"57520","0","0","0"
"57522","0","0","0"
"57544","0","0","0"
"57551","0","0","0"
"57554","0","0","0"
"57555","0","0","0"
"57562","0","0","0"
"57564","0","0","0"
"57575","1","1","1"
"57583","0","0","0"
"57587","0","0","0"
"57593","0","0","0"
"57624","0","0","0"
"57639","1","1","1"
"57642","0","0","0"
"57675","0","0","0"
"57677","1","1","1"
"57682","0","0","0"
"57686","1","1","1"
"57687","1","1","1"
"57696","1","1","1"
"57707","1","1","1"
"57722","1","1","1"
"57729","1","1","1"
"57735","0","0","0"
"57740","1","1","1"
"57756","0","0","0"
"57760","1","1","1"
"57770","0","0","0"
"57777","0","0","0"
"57779","1","1","1"
"57812","1","1","1"
"57817","0","0","0"
"57835","1","1","1"
"57838","0","0","0"
"57845","0","0","0"
"57888","1","1","1"
"57890","1","1","1"
"57891","0","0","0"
"57902","1","1","1"
"57907","0","0","0"
"57923","0","0","0"
"57924","0","0","0"
"57946","1","1","1"
"57956","0","0","0"
"57959","1","1","1"
"57979","0","0","0"
"57982","0","0","0"
"57991","0","0","0"
"57993","1","1","1"
"58000","0","0","0"
"58006","0","0","0"
"58011","1","1","1"
"58028","0","0","0"
"58029","1","1","1"
"58071","0","0","0"
"58092","0","0","0"
"58105","1","1","1"
"58110","1","1","1"
"58111","0","0","0"
"58162","1","1","1"
"58163","0","0","0"
"58166","0","0","0"
"58171","0","0","0"
"58184","0","0","0"
"58193","0","0","0"
"58197","0","0","0"
"58202","1","1","1"
"58211","0","0","0"
"58218","0","0","0"
"58228","0","0","0"
"58245","1","1","1"
"58257","0","0","0"
"58259","0","0","0"
"58260","0","0","0"
"58276","0","0","0"
"58291","1","1","1"
"58298","0","0","0"
"58323","1","1","1"
"58327","0","0","0"
"58354","1","1","1"
"58355","0","0","0"
"58356","0","0","0"
"58358","0","0","0"
"58369","0","0","0"
"58375","1","1","1"
"58376","0","0","0"
"58384","1","1","1"
"58386","0","0","0"
"58404","0","0","0"
"58414","0","0","0"
"58416","1","1","1"
"58418","0","0","0"
"58422","0","0","0"
"58441","0","0","0"
"58448","0","0","0"
"58461","0","0","0"
"58463","0","0","0"
"58470","0","0","0"
"58481","0","0","0"
"58483","1","1","1"
"58492","0","0","0"
"58508","0","0","0"
"58512","1","1","1"
"58514","0","0","0"
"58517","1","1","1"
"58531","1","1","1"
"58541","1","1","1"
"58549","0","0","0"
"58554","1","1","1"
"58573","0","0","0"
"58576","0","0","0"
"58577","0","0","0"
"58595","1","1","1"
"58609","0","0","0"
"58612","1","1","1"
"58626","0","0","0"
"58700","0","0","0"
"58711","0","0","0"
"58720","1","1","1"
"58727","0","0","0"
"58739","0","0","0"
"58750","0","0","0"
"58761","0","0","0"
"58764","1","1","1"
"58782","0","0","0"
"58795","1","1","1"
"58813","0","0","0"
"58827","0","0","0"
"58837","1","1","1"
"58844","1","1","1"
"58846","1","1","1"
"58847","0","0","0"
"58878","0","0","0"
"58888","1","1","1"
"58932","0","0","0"
"58941","0","0","0"
"58957","1","1","1"
"58958","0","0","0"
"58962","0","0","0"
"58966","1","1","1"
"58972","0","0","0"
"58977","1","1","1"
"58980","1","1","1"
"59034","0","0","0"
"59046","0","0","0"
"59079","0","0","0"
"59095","1","1","1"
"59103","0","0","0"
"59109","0","0","0"
"59124","0","0","0"
"59129","0","0","0"
"59147","0","0","0"
"59149","1","1","1"
"59159","0","0","0"
"59164","0","0","0"
"59186","0","0","0"
"59189","0","0","0"
"59219","1","1","1"
"59220","0","0","0"
"59260","1","1","1"
"59262","0","0","0"
"59264","0","0","0"
"59276","1","1","1"
"59278","0","0","0"
"59289","1","1","1"
"59292","0","0","0"
"59299","0","0","0"
"59369","0","0","0"
"59388","0","0","0"
"59421","0","0","0"
"59436","0","0","0"
"59444","1","1","1"
"59464","1","1","1"
"59486","1","1","1"
"59493","1","1","1"
"59500","1","1","1"
"59509","0","0","0"
"59521","1","1","1"
"59524","0","0","0"
"59530","0","0","0"
"59532","0","0","0"
"59540","0","0","0"
"59560","0","0","0"
"59601","1","1","1"
"59603","0","0","0"
"59608","1","1","1"
"59614","1","1","1"
"59628","1","1","1"
"59631","0","0","0"
"59638","0","0","0"
"59647","0","0","0"
"59651","0","0","0"
"59654","1","1","1"
"59655","1","1","1"
"59673","0","0","0"
"59675","1","1","1"
"59688","1","1","1"
"59706","0","0","0"
"59716","1","1","1"
"59748","0","0","0"
"59765","1","1","1"
"59780","0","0","0"
"59801","0","0","0"
"59809","0","0","0"
"59810","1","1","1"
"59814","0","0","0"
"59818","1","1","1"
"59820","1","1","1"
"59858","1","1","1"
"59894","0","0","0"
"59897","0","0","0"
"59904","0","0","0"
"59911","0","0","0"
"59933","1","1","1"
"59937","1","1","1"
"59944","0","0","0"
"59947","0","0","0"
"59948","0","0","0"
"59950","0","0","0"
"59958","0","0","0"
"59961","1","1","1"
"59964","1","1","1"
"59967","1","1","1"
"59972","0","0","0"
"59987","0","0","0"
"60019","1","1","1"
"60037","1","1","1"
"60053","1","1","1"
"60119","1","1","1"
"60134","0","0","0"
"60137","0","0","0"
"60143","0","0","0"
"60153","0","0","0"
"60159","1","1","1"
"60160","0","0","0"
"60166","0","0","0"
"60177","1","1","1"
"60193","0","0","0"
"60208","1","1","1"
"60218","1","1","1"
"60237","1","1","1"
"60253","1","1","1"
"60255","0","0","0"
"60258","1","1","1"
"60261","1","1","1"
"60263","1","1","1"
"60266","1","1","1"
"60267","1","1","1"
"60272","0","0","0"
"60280","0","0","0"
"60283","0","0","0"
"60286","0","0","0"
"60301","1","1","1"
"60304","0","0","0"
"60309","0","0","0"
"60314","1","1","1"
"60316","0","0","0"
"60318","0","0","0"
"60328","0","0","0"
"60330","0","0","0"
"60335","0","0","0"
"60336","1","1","1"
"60344","0","0","0"
"60352","1","1","1"
"60369","1","1","1"
"60375","1","1","1"
"60378","1","1","1"
"60379","1","1","1"
"60382","0","0","0"
"60387","0","0","0"
"60392","0","0","0"
"60421","1","1","1"
"60427","0","0","0"
"60428","0","0","0"
"60430","1","1","1"
"60440","0","0","0"
"60446","0","0","0"
"60451","0","0","0"
"60474","0","0","0"
"60481","0","0","0"
"60492","0","0","0"
"60496","0","0","0"
"60502","0","0","0"
"60509","1","1","1"
"60510","1","1","1"
"60517","0","0","0"
"60523","0","0","0"
"60528","0","0","0"
"60530","0","0","0"
"60534","1","1","1"
"60550","1","1","1"
"60558","0","0","0"
"60572","1","1","1"
"60574","0","0","0"
"60576","0","0","0"
"60577","1","1","1"
"60602","1","1","1"
"60606","0","0","0"
"60607","0","0","0"
"60608","1","1","1"
"60627","1","1","1"
"60628","1","1","1"
"60631","0","0","0"
"60632","0","0","0"
"60635","0","0","0"
"60640","0","0","0"
"60647","0","0","0"
"60654","0","0","0"
"60679","1","1","1"
"60682","0","0","0"
"60685","0","0","0"
"60693","0","0","0"
"60703","0","0","0"
"60708","0","0","0"
"60723","0","0","0"
"60731","0","0","0"
"60749","1","1","1"
"60757","0","0","0"
"60773","0","0","0"
"60774","1","1","1"
"60780","1","1","1"
"60782","1","1","1"
"60795","0","0","0"
"60802","0","0","0"
"60812","0","0","0"
"60821","0","0","0"
"60822","1","1","1"
"60834","0","0","0"
"60840","1","1","1"
"60867","1","1","1"
"60876","0","0","0"
"60879","0","0","0"
"60880","0","0","0"
"60922","1","1","1"
"60944","0","0","0"
"60975","1","1","1"
"60984","1","1","1"
"60987","1","1","1"
"60991","0","0","0"
"60992","0","0","0"
"61005","1","1","1"
"61006","0","0","0"
"61020","1","1","1"
"61029","1","1","1"
"61030","1","1","1"
"61037","0","0","0"
"61038","0","0","0"
"61058","1","1","1"
"61069","0","0","0"
"61092","1","1","1"
"61094","1","1","1"
"61098","0","0","0"
"61104","0","0","0"
"61113","0","0","0"
"61124","0","0","0"
"61126","0","0","0"
"61128","0","0","0"
"61133","0","0","0"
"61138","0","0","0"
"61141","1","1","1"
"61143","0","0","0"
"61157","0","0","0"
"61167","1","1","1"
"61169","1","1","1"
"61176","0","0","0"
"61193","0","0","0"
"61194","0","0","0"
"61197","0","0","0"
"61202","1","1","1"
"61215","0","0","0"
"61216","1","1","1"
"61267","0","0","0"
"61269","1","1","1"
"61276","0","0","0"
"61282","0","0","0"
"61286","0","0","0"
"61298","0","0","0"
"61309","1","1","1"
"61341","0","0","0"
"61358","0","0","0"
"61370","0","0","0"
"61379","0","0","0"
"61381","1","1","1"
"61393","0","0","0"
"61396","1","1","1"
"61399","1","1","1"
"61405","1","1","1"
"61430","0","0","0"
"61437","0","0","0"
"61445","1","1","1"
"61449","0","0","0"
"61452","1","1","1"
"61473","1","1","1"
"61482","0","0","0"
"61485","0","0","0"
"61489","0","0","0"
"61494","0","0","0"
"61514","1","1","1"
"61521","1","1","1"
"61527","0","0","0"
"61534","0","0","0"
"61535","0","0","0"
"61545","0","0","0"
"61549","0","0","0"
"61555","0","0","0"
"61565","0","0","0"
"61569","0","0","0"
"61619","0","0","0"
"61639","0","0","0"
"61662","1","1","1"
"61675","1","1","1"
"61676","1","1","1"
"61691","1","1","1"
"61694","0","0","0"
"61696","0","0","0"
"61699","1","1","1"
"61702","1","1","1"
"61719","0","0","0"
"61721","0","0","0"
"61722","1","1","1"
"61731","1","1","1"
"61743","0","0","0"
"61748","1","1","1"
"61778","1","1","1"
"61782","0","0","0"
"61794","0","0","0"
"61795","0","0","0"
"61799","0","0","0"
"61815","0","0","0"
"61819","1","1","1"
"61820","1","1","1"
"61839","0","0","0"
"61879","0","0","0"
"61887","0","0","0"
"61895","0","0","0"
"61912","0","0","0"
"61915","0","0","0"
"61924","1","1","1"
"61927","0","0","0"
"61931","0","0","0"
"61944","0","0","0"
"61969","0","0","0"
"61970","1","1","1"
"61978","0","0","0"
"61980","0","0","0"
"61981","0","0","0"
"62003","0","0","0"
"62017","1","1","1"
"62018","1","1","1"
"62029","0","0","0"
"62049","0","0","0"
"62062","0","0","0"
"62068","0","0","0"
"62070","0","0","0"
"62091","0","0","0"
"62097","1","1","1"
"62105","0","0","0"
"62107","1","1","1"
"62117","0","0","0"
"62128","1","1","1"
"62133","0","0","0"
"62136","1","1","1"
"62140","1","1","1"
"62144","1","1","1"
"62151","0","0","0"
"62158","1","1","1"
"62175","1","1","1"
"62183","1","1","1"
"62192","1","1","1"
"62197","0","0","0"
"62204","0","0","0"
"62206","1","1","1"
"62209","0","0","0"
"62213","0","0","0"
"62224","1","1","1"
"62248","0","0","0"
"62258","0","0","0"
"62268","0","0","0"
"62283","0","0","0"
"62289","0","0","0"
"62300","0","0","0"
"62305","1","1","1"
"62318","1","1","1"
"62319","0","0","0"
"62335","1","1","1"
"62356","0","0","0"
"62361","0","0","0"
"62373","0","0","0"
"62374","0","0","0"
"62379","0","0","0"
"62398","0","0","0"
"62401","0","0","0"
"62428","1","1","1"
"62451","0","0","0"
"62461","0","0","0"
"62462","0","0","0"
"62469","0","0","0"
"62487","0","0","0"
"62503","0","0","0"
"62515","0","0","0"
"62517","1","1","1"
"62526","1","1","1"
"62565","0","0","0"
"62573","0","0","0"
"62639","1","1","1"
"62660","1","1","1"
"62672","1","1","1"
"62681","0","0","0"
"62688","0","0","0"
"62701","1","1","1"
"62729","1","1","1"
"62737","0","0","0"
"62744","1","1","1"
"62758","0","0","0"
"62767","0","0","0"
"62795","1","1","1"
"62806","1","1","1"
"62814","1","1","1"
"62816","1","1","1"
"62833","1","1","1"
"62835","1","1","1"
"62843","0","0","0"
"62858","1","1","1"
"62860","1","1","1"
"62893","1","1","1"
"62894","0","0","0"
"62906","1","1","1"
"62909","0","0","0"
"62912","0","0","0"
"62923","0","0","0"
"62938","0","0","0"
"62967","1","1","1"
"62981","0","0","0"
"62986","1","1","1"
"62997","0","0","0"
"63012","0","0","0"
"63019","0","0","0"
"63020","1","1","1"
"63036","0","0","0"
"63042","0","0","0"
"63058","0","0","0"
"63061","1","1","1"
"63076","1","1","1"
"63080","1","1","1"
"63103","0","0","0"
"63107","0","0","0"
"63109","0","0","0"
"63111","0","0","0"
"63126","1","1","1"
"63131","0","0","0"
"63139","0","0","0"
"63144","0","0","0"
"63158","0","0","0"
"63161","1","1","1"
"63164","0","0","0"
"63179","0","0","0"
"63182","1","1","1"
"63188","0","0","0"
"63198","0","0","0"
"63210","0","0","0"
"63219","0","0","0"
"63220","0","0","0"
"63224","0","0","0"
"63226","0","0","0"
"63231","0","0","0"
"63253","0","0","0"
"63254","1","1","1"
"63265","0","0","0"
"63266","0","0","0"
"63267","0","0","0"
"63268","0","0","0"
"63279","1","1","1"
"63288","0","0","0"
"63297","0","0","0"
"63316","0","0","0"
"63320","0","0","0"
"63356","0","0","0"
"63358","1","1","1"
"63364","0","0","0"
"63379","0","0","0"
"63394","0","0","0"
"63414","1","1","1"
"63432","1","1","1"
"63433","0","0","0"
"63443","1","1","1"
"63454","1","1","1"
"63544","1","1","1"
"63550","1","1","1"
"63553","1","1","1"
"63561","0","0","0"
"63577","1","1","1"
"63580","1","1","1"
"63606","0","0","0"
"63620","1","1","1"
"63628","1","1","1"
"63654","1","1","1"
"63656","1","1","1"
"63661","1","1","1"
"63662","0","0","0"
"63666","1","1","1"
"63692","0","0","0"
"63706","0","0","0"
"63736","1","1","1"
"63746","1","1","1"
"63752","0","0","0"
"63755","1","1","1"
"63766","1","1","1"
"63784","1","1","1"
"63795","1","1","1"
"63800","0","0","0"
"63806","0","0","0"
"63831","0","0","0"
"63844","0","0","0"
"63845","1","1","1"
"63847","1","1","1"
"63860","1","1","1"
"63870","1","1","1"
"63875","0","0","0"
"63900","1","1","1"
"63917","1","1","1"
"63928","0","0","0"
"63958","1","1","1"
"63963","1","1","1"
"63966","1","1","1"
"63981","1","1","1"
"63983","1","1","1"
"63987","1","1","1"
"63997","0","0","0"
"64003","0","0","0"
"64006","0","0","0"
"64009","0","0","0"
"64034","0","0","0"
"64036","1","1","1"
"64047","0","0","0"
"64066","0","0","0"
"64073","1","1","1"
"64092","1","1","1"
"64121","0","0","0"
"64123","0","0","0"
"64125","0","0","0"
"64126","0","0","0"
"64135","0","0","0"
"64154","1","1","1"
