"Step","DDQN_good_disc - win","non_det_DDQN_run_1747653794 - win__MIN","non_det_DDQN_run_1747653794 - win__MAX"
"24647","0","0","0"
"24656","0","0","0"
"24662","1","1","1"
"24666","0","0","0"
"24670","0","0","0"
"24672","0","0","0"
"24681","0","0","0"
"24683","0","0","0"
"24685","1","1","1"
"24706","0","0","0"
"24709","0","0","0"
"24713","1","1","1"
"24714","1","1","1"
"24730","1","1","1"
"24733","1","1","1"
"24741","0","0","0"
"24748","1","1","1"
"24759","0","0","0"
"24769","0","0","0"
"24771","0","0","0"
"24774","1","1","1"
"24789","0","0","0"
"24790","1","1","1"
"24798","0","0","0"
"24802","0","0","0"
"24803","0","0","0"
"24805","0","0","0"
"24816","0","0","0"
"24817","0","0","0"
"24825","1","1","1"
"24830","1","1","1"
"24839","0","0","0"
"24840","0","0","0"
"24842","0","0","0"
"24852","0","0","0"
"24854","0","0","0"
"24858","0","0","0"
"24865","0","0","0"
"24868","1","1","1"
"24875","1","1","1"
"24876","0","0","0"
"24877","0","0","0"
"24879","0","0","0"
"24880","0","0","0"
"24881","0","0","0"
"24887","1","1","1"
"24903","1","1","1"
"24906","0","0","0"
"24910","1","1","1"
"24923","0","0","0"
"24928","1","1","1"
"24936","1","1","1"
"24948","0","0","0"
"24955","0","0","0"
"24956","0","0","0"
"24957","0","0","0"
"24958","1","1","1"
"24963","0","0","0"
"24977","0","0","0"
"24978","0","0","0"
"24979","0","0","0"
"24992","0","0","0"
"24999","0","0","0"
"25003","0","0","0"
"25013","1","1","1"
"25020","0","0","0"
"25022","0","0","0"
"25030","0","0","0"
"25032","0","0","0"
"25033","0","0","0"
"25036","1","1","1"
"25038","0","0","0"
"25042","1","1","1"
"25044","0","0","0"
"25048","0","0","0"
"25053","0","0","0"
"25057","0","0","0"
"25074","0","0","0"
"25077","1","1","1"
"25079","0","0","0"
"25080","1","1","1"
"25088","0","0","0"
"25093","0","0","0"
"25098","1","1","1"
"25100","0","0","0"
"25102","1","1","1"
"25103","0","0","0"
"25120","0","0","0"
"25125","1","1","1"
"25136","1","1","1"
"25138","0","0","0"
"25139","0","0","0"
"25141","1","1","1"
"25145","0","0","0"
"25156","0","0","0"
"25161","0","0","0"
"25162","0","0","0"
"25163","0","0","0"
"25165","0","0","0"
"25166","0","0","0"
"25167","0","0","0"
"25170","1","1","1"
"25172","0","0","0"
"25177","1","1","1"
"25179","0","0","0"
"25184","0","0","0"
"25188","1","1","1"
"25192","0","0","0"
"25197","0","0","0"
"25204","0","0","0"
"25207","0","0","0"
"25208","0","0","0"
"25212","0","0","0"
"25214","1","1","1"
"25226","1","1","1"
"25229","1","1","1"
"25230","0","0","0"
"25250","1","1","1"
"25255","0","0","0"
"25256","0","0","0"
"25259","0","0","0"
"25273","0","0","0"
"25274","0","0","0"
"25275","1","1","1"
"25296","0","0","0"
"25302","1","1","1"
"25304","0","0","0"
"25306","0","0","0"
"25310","0","0","0"
"25312","1","1","1"
"25321","0","0","0"
"25324","0","0","0"
"25326","0","0","0"
"25329","1","1","1"
"25333","0","0","0"
"25341","0","0","0"
"25343","1","1","1"
"25346","1","1","1"
"25348","1","1","1"
"25359","1","1","1"
"25370","0","0","0"
"25373","0","0","0"
"25377","0","0","0"
"25378","0","0","0"
"25380","0","0","0"
"25387","0","0","0"
"25396","0","0","0"
"25405","0","0","0"
"25408","0","0","0"
"25412","1","1","1"
"25413","0","0","0"
"25426","0","0","0"
"25427","0","0","0"
"25429","1","1","1"
"25443","0","0","0"
"25447","0","0","0"
"25448","0","0","0"
"25451","0","0","0"
"25453","0","0","0"
"25454","0","0","0"
"25457","0","0","0"
"25471","0","0","0"
"25492","1","1","1"
"25493","1","1","1"
"25500","0","0","0"
"25503","0","0","0"
"25508","0","0","0"
"25527","0","0","0"
"25543","1","1","1"
"25557","0","0","0"
"25559","0","0","0"
"25570","0","0","0"
"25581","0","0","0"
"25584","1","1","1"
"25600","0","0","0"
"25608","0","0","0"
"25609","0","0","0"
"25612","0","0","0"
"25613","1","1","1"
"25619","0","0","0"
"25620","0","0","0"
"25634","1","1","1"
"25641","0","0","0"
"25642","0","0","0"
"25668","0","0","0"
"25669","1","1","1"
"25672","1","1","1"
"25674","0","0","0"
"25677","0","0","0"
"25685","1","1","1"
"25689","1","1","1"
"25690","1","1","1"
"25696","0","0","0"
"25699","0","0","0"
"25702","1","1","1"
"25705","0","0","0"
"25713","0","0","0"
"25715","1","1","1"
"25718","0","0","0"
"25720","0","0","0"
"25722","0","0","0"
"25733","0","0","0"
"25734","0","0","0"
"25735","0","0","0"
"25737","0","0","0"
"25744","0","0","0"
"25747","0","0","0"
"25749","0","0","0"
"25750","0","0","0"
"25756","0","0","0"
"25781","1","1","1"
"25785","0","0","0"
"25788","0","0","0"
"25789","0","0","0"
"25797","1","1","1"
"25803","1","1","1"
"25804","0","0","0"
"25805","0","0","0"
"25816","0","0","0"
"25817","0","0","0"
"25820","1","1","1"
"25823","0","0","0"
"25828","0","0","0"
"25832","1","1","1"
"25834","0","0","0"
"25839","0","0","0"
"25854","0","0","0"
"25864","0","0","0"
"25865","0","0","0"
"25867","0","0","0"
"25870","1","1","1"
"25884","1","1","1"
"25886","0","0","0"
"25888","0","0","0"
"25904","0","0","0"
"25906","0","0","0"
"25908","0","0","0"
"25909","0","0","0"
"25917","1","1","1"
"25924","0","0","0"
"25928","1","1","1"
"25938","0","0","0"
"25942","0","0","0"
"25950","0","0","0"
"25951","0","0","0"
"25952","1","1","1"
"25959","0","0","0"
"25963","1","1","1"
"25965","0","0","0"
"25967","0","0","0"
"25970","1","1","1"
"25973","1","1","1"
"25975","1","1","1"
"25980","0","0","0"
"25983","0","0","0"
"25997","0","0","0"
"26000","0","0","0"
"26005","0","0","0"
"26007","0","0","0"
"26009","0","0","0"
"26014","0","0","0"
"26016","0","0","0"
"26017","0","0","0"
"26021","0","0","0"
"26027","1","1","1"
"26029","0","0","0"
"26034","0","0","0"
"26041","0","0","0"
"26042","0","0","0"
"26045","0","0","0"
"26053","0","0","0"
"26057","1","1","1"
"26066","1","1","1"
"26069","0","0","0"
"26080","0","0","0"
"26082","1","1","1"
"26093","0","0","0"
"26099","0","0","0"
"26100","0","0","0"
"26115","1","1","1"
"26120","0","0","0"
"26121","0","0","0"
"26124","0","0","0"
"26129","0","0","0"
"26136","1","1","1"
"26140","1","1","1"
"26143","0","0","0"
"26147","1","1","1"
"26148","0","0","0"
"26150","0","0","0"
"26152","0","0","0"
"26166","0","0","0"
"26172","1","1","1"
"26175","0","0","0"
"26176","0","0","0"
"26188","0","0","0"
"26191","0","0","0"
"26195","0","0","0"
"26198","0","0","0"
"26199","1","1","1"
"26200","0","0","0"
"26201","0","0","0"
"26204","0","0","0"
"26205","1","1","1"
"26212","1","1","1"
"26216","1","1","1"
"26226","1","1","1"
"26230","0","0","0"
"26231","0","0","0"
"26233","0","0","0"
"26245","0","0","0"
"26249","0","0","0"
"26250","1","1","1"
"26253","0","0","0"
"26254","1","1","1"
"26255","0","0","0"
"26266","1","1","1"
"26267","0","0","0"
"26271","0","0","0"
"26275","1","1","1"
"26288","1","1","1"
"26290","0","0","0"
"26296","0","0","0"
"26299","0","0","0"
"26309","0","0","0"
"26313","1","1","1"
"26319","0","0","0"
"26320","0","0","0"
"26336","0","0","0"
"26338","0","0","0"
"26340","0","0","0"
"26348","0","0","0"
"26350","0","0","0"
"26353","0","0","0"
"26358","1","1","1"
"26361","0","0","0"
"26363","0","0","0"
"26372","1","1","1"
"26373","0","0","0"
"26384","0","0","0"
"26385","1","1","1"
"26388","0","0","0"
"26395","1","1","1"
"26398","0","0","0"
"26401","0","0","0"
"26405","0","0","0"
"26411","0","0","0"
"26419","0","0","0"
"26427","0","0","0"
"26439","0","0","0"
"26443","1","1","1"
"26451","0","0","0"
"26458","0","0","0"
"26459","1","1","1"
"26467","0","0","0"
"26477","0","0","0"
"26500","1","1","1"
"26501","0","0","0"
"26506","1","1","1"
"26507","0","0","0"
"26510","0","0","0"
"26514","1","1","1"
"26520","0","0","0"
"26522","1","1","1"
"26529","0","0","0"
"26533","0","0","0"
"26538","0","0","0"
"26540","0","0","0"
"26546","0","0","0"
"26553","0","0","0"
"26555","0","0","0"
"26564","0","0","0"
"26568","1","1","1"
"26573","0","0","0"
"26575","0","0","0"
"26594","0","0","0"
"26601","0","0","0"
"26602","1","1","1"
"26612","0","0","0"
"26617","0","0","0"
"26622","0","0","0"
"26625","0","0","0"
"26629","0","0","0"
"26630","0","0","0"
"26631","1","1","1"
"26640","0","0","0"
"26642","0","0","0"
"26651","0","0","0"
"26654","0","0","0"
"26665","0","0","0"
"26667","1","1","1"
"26668","0","0","0"
"26693","0","0","0"
"26694","0","0","0"
"26699","1","1","1"
"26700","0","0","0"
"26709","0","0","0"
"26715","1","1","1"
"26717","1","1","1"
"26718","0","0","0"
"26728","0","0","0"
"26730","0","0","0"
"26740","0","0","0"
"26744","0","0","0"
"26747","1","1","1"
"26749","1","1","1"
"26759","0","0","0"
"26760","0","0","0"
"26771","0","0","0"
"26772","0","0","0"
"26773","0","0","0"
"26778","0","0","0"
"26781","0","0","0"
"26782","1","1","1"
"26784","0","0","0"
"26788","0","0","0"
"26794","0","0","0"
"26795","0","0","0"
"26800","0","0","0"
"26807","0","0","0"
"26814","1","1","1"
"26820","1","1","1"
"26822","0","0","0"
"26828","0","0","0"
"26836","0","0","0"
"26838","0","0","0"
"26845","1","1","1"
"26847","0","0","0"
"26861","0","0","0"
"26866","1","1","1"
"26867","0","0","0"
"26875","0","0","0"
"26880","0","0","0"
"26891","0","0","0"
"26892","1","1","1"
"26903","0","0","0"
"26905","1","1","1"
"26906","0","0","0"
"26925","0","0","0"
"26934","0","0","0"
"26943","0","0","0"
"26946","0","0","0"
"26954","0","0","0"
"26958","1","1","1"
"26960","0","0","0"
"26975","0","0","0"
"26977","0","0","0"
"26992","1","1","1"
"26997","0","0","0"
"26999","0","0","0"
"27011","0","0","0"
"27019","0","0","0"
"27039","1","1","1"
"27046","0","0","0"
"27048","0","0","0"
"27058","0","0","0"
"27078","0","0","0"
"27080","1","1","1"
"27087","0","0","0"
"27090","0","0","0"
"27091","0","0","0"
"27093","0","0","0"
"27097","0","0","0"
"27109","0","0","0"
"27110","0","0","0"
"27116","1","1","1"
"27121","0","0","0"
"27123","0","0","0"
"27124","0","0","0"
"27128","1","1","1"
"27134","0","0","0"
"27135","0","0","0"
"27137","1","1","1"
"27142","0","0","0"
"27151","1","1","1"
"27159","0","0","0"
"27165","0","0","0"
"27176","1","1","1"
"27180","0","0","0"
"27191","0","0","0"
"27197","0","0","0"
"27199","0","0","0"
"27200","0","0","0"
"27205","0","0","0"
"27215","1","1","1"
"27233","0","0","0"
"27234","0","0","0"
"27235","0","0","0"
"27238","0","0","0"
"27242","1","1","1"
"27245","0","0","0"
"27249","0","0","0"
"27250","0","0","0"
"27256","1","1","1"
"27258","0","0","0"
"27259","0","0","0"
"27264","0","0","0"
"27266","0","0","0"
"27269","0","0","0"
"27293","0","0","0"
"27304","1","1","1"
"27313","1","1","1"
"27323","0","0","0"
"27330","0","0","0"
"27334","0","0","0"
"27336","0","0","0"
"27340","0","0","0"
"27343","0","0","0"
"27347","1","1","1"
"27359","0","0","0"
"27361","0","0","0"
"27391","0","0","0"
"27398","0","0","0"
"27399","0","0","0"
"27405","1","1","1"
"27406","1","1","1"
"27409","1","1","1"
"27410","0","0","0"
"27414","0","0","0"
"27417","0","0","0"
"27418","0","0","0"
"27419","0","0","0"
"27420","0","0","0"
"27423","1","1","1"
"27429","1","1","1"
"27430","1","1","1"
"27435","0","0","0"
"27438","0","0","0"
"27443","0","0","0"
"27446","0","0","0"
"27451","1","1","1"
"27452","0","0","0"
"27455","0","0","0"
"27464","0","0","0"
"27467","0","0","0"
"27480","0","0","0"
"27504","0","0","0"
"27507","0","0","0"
"27513","0","0","0"
"27515","0","0","0"
"27516","0","0","0"
"27521","1","1","1"
"27532","0","0","0"
"27534","0","0","0"
"27544","0","0","0"
"27554","0","0","0"
"27566","1","1","1"
"27585","0","0","0"
"27590","0","0","0"
"27593","1","1","1"
"27594","1","1","1"
"27595","0","0","0"
"27603","0","0","0"
"27605","0","0","0"
"27606","0","0","0"
"27609","1","1","1"
"27611","0","0","0"
"27612","0","0","0"
"27622","1","1","1"
"27623","0","0","0"
"27627","1","1","1"
"27632","1","1","1"
"27636","0","0","0"
"27637","1","1","1"
"27639","0","0","0"
"27647","0","0","0"
"27649","0","0","0"
"27655","0","0","0"
"27660","1","1","1"
"27664","0","0","0"
"27665","1","1","1"
"27670","0","0","0"
"27678","0","0","0"
"27686","0","0","0"
"27702","1","1","1"
"27703","0","0","0"
"27709","0","0","0"
"27711","1","1","1"
"27718","0","0","0"
"27721","0","0","0"
"27732","1","1","1"
"27734","0","0","0"
"27739","0","0","0"
"27743","1","1","1"
"27747","0","0","0"
"27748","0","0","0"
"27754","0","0","0"
"27755","0","0","0"
"27757","0","0","0"
"27758","0","0","0"
"27761","1","1","1"
"27764","0","0","0"
"27767","0","0","0"
"27803","0","0","0"
"27807","0","0","0"
"27811","1","1","1"
"27822","0","0","0"
"27825","1","1","1"
"27832","0","0","0"
"27848","1","1","1"
"27853","0","0","0"
"27861","0","0","0"
"27863","0","0","0"
"27885","0","0","0"
"27887","1","1","1"
"27891","0","0","0"
"27894","0","0","0"
"27896","1","1","1"
"27902","0","0","0"
"27909","0","0","0"
"27922","1","1","1"
"27926","0","0","0"
"27929","0","0","0"
"27939","0","0","0"
"27945","0","0","0"
"27950","1","1","1"
"27959","0","0","0"
"27961","0","0","0"
"27967","0","0","0"
"27978","0","0","0"
"27993","0","0","0"
"27999","1","1","1"
"28013","1","1","1"
"28016","0","0","0"
"28025","1","1","1"
"28028","0","0","0"
"28039","1","1","1"
"28043","0","0","0"
"28049","1","1","1"
"28050","1","1","1"
"28058","0","0","0"
"28061","0","0","0"
"28062","1","1","1"
"28070","1","1","1"
"28073","0","0","0"
"28074","0","0","0"
"28078","0","0","0"
"28080","0","0","0"
"28090","0","0","0"
"28093","0","0","0"
"28096","0","0","0"
"28097","1","1","1"
"28108","0","0","0"
"28124","1","1","1"
"28127","0","0","0"
"28133","0","0","0"
"28158","1","1","1"
"28161","0","0","0"
"28163","0","0","0"
"28179","0","0","0"
"28182","0","0","0"
"28197","0","0","0"
"28203","0","0","0"
"28204","0","0","0"
"28205","1","1","1"
"28211","1","1","1"
"28212","0","0","0"
"28223","0","0","0"
"28224","0","0","0"
"28240","1","1","1"
"28245","0","0","0"
"28250","0","0","0"
"28252","0","0","0"
"28255","0","0","0"
"28264","1","1","1"
"28266","0","0","0"
"28268","0","0","0"
"28272","0","0","0"
"28274","0","0","0"
"28291","0","0","0"
"28294","0","0","0"
"28300","0","0","0"
"28301","0","0","0"
"28315","0","0","0"
"28318","0","0","0"
"28323","0","0","0"
"28326","0","0","0"
"28336","0","0","0"
"28344","1","1","1"
"28346","1","1","1"
"28357","1","1","1"
"28388","0","0","0"
"28395","0","0","0"
"28396","0","0","0"
"28404","1","1","1"
"28406","0","0","0"
"28412","0","0","0"
"28420","0","0","0"
"28426","1","1","1"
"28431","0","0","0"
"28443","0","0","0"
"28444","0","0","0"
"28459","1","1","1"
"28460","0","0","0"
"28465","0","0","0"
"28472","0","0","0"
"28476","0","0","0"
"28481","0","0","0"
"28484","0","0","0"
"28488","0","0","0"
"28489","1","1","1"
"28492","0","0","0"
"28493","0","0","0"
"28497","1","1","1"
"28499","0","0","0"
"28508","0","0","0"
"28512","1","1","1"
"28517","0","0","0"
"28523","1","1","1"
"28529","1","1","1"
"28534","0","0","0"
"28548","0","0","0"
"28550","0","0","0"
"28557","1","1","1"
"28566","1","1","1"
"28572","0","0","0"
"28575","0","0","0"
"28576","0","0","0"
"28592","0","0","0"
"28597","0","0","0"
"28603","0","0","0"
"28605","0","0","0"
"28606","0","0","0"
"28607","0","0","0"
"28612","0","0","0"
"28618","1","1","1"
"28627","1","1","1"
"28633","1","1","1"
"28635","0","0","0"
"28636","1","1","1"
"28640","1","1","1"
"28643","0","0","0"
"28653","0","0","0"
"28662","1","1","1"
"28666","1","1","1"
"28670","0","0","0"
"28675","0","0","0"
"28676","0","0","0"
"28678","0","0","0"
"28679","0","0","0"
"28683","0","0","0"
"28688","0","0","0"
"28689","0","0","0"
"28710","0","0","0"
"28713","0","0","0"
"28715","0","0","0"
"28723","0","0","0"
"28727","0","0","0"
"28728","1","1","1"
"28734","0","0","0"
"28737","1","1","1"
"28765","0","0","0"
"28768","0","0","0"
"28770","0","0","0"
"28777","0","0","0"
"28798","0","0","0"
"28800","0","0","0"
"28807","0","0","0"
"28819","0","0","0"
"28822","0","0","0"
"28832","0","0","0"
"28834","0","0","0"
"28839","1","1","1"
"28841","0","0","0"
"28843","0","0","0"
"28847","1","1","1"
"28848","1","1","1"
"28862","0","0","0"
"28874","0","0","0"
"28877","0","0","0"
"28880","0","0","0"
"28887","0","0","0"
"28889","1","1","1"
"28895","0","0","0"
"28897","0","0","0"
"28900","0","0","0"
"28905","0","0","0"
"28908","1","1","1"
"28925","0","0","0"
"28935","0","0","0"
"28940","0","0","0"
"28943","0","0","0"
"28945","0","0","0"
"28976","0","0","0"
"28984","0","0","0"
"28990","0","0","0"
"28999","1","1","1"
"29010","0","0","0"
"29013","0","0","0"
"29020","1","1","1"
"29026","0","0","0"
"29028","0","0","0"
"29036","0","0","0"
"29037","1","1","1"
"29039","0","0","0"
"29046","0","0","0"
"29047","1","1","1"
"29049","0","0","0"
"29058","0","0","0"
"29059","0","0","0"
"29065","0","0","0"
"29070","0","0","0"
"29072","0","0","0"
"29089","0","0","0"
"29095","1","1","1"
"29097","0","0","0"
"29102","1","1","1"
"29103","0","0","0"
"29104","0","0","0"
"29111","0","0","0"
"29112","0","0","0"
"29113","1","1","1"
"29116","0","0","0"
"29119","0","0","0"
"29120","0","0","0"
"29128","0","0","0"
"29129","0","0","0"
"29131","0","0","0"
"29132","0","0","0"
"29135","0","0","0"
"29153","0","0","0"
"29162","0","0","0"
"29163","0","0","0"
"29168","0","0","0"
"29169","0","0","0"
"29172","0","0","0"
"29183","1","1","1"
"29196","0","0","0"
"29210","1","1","1"
"29217","0","0","0"
"29221","0","0","0"
"29230","0","0","0"
"29232","0","0","0"
"29234","0","0","0"
"29244","0","0","0"
"29246","0","0","0"
"29252","0","0","0"
"29254","0","0","0"
"29263","0","0","0"
"29268","0","0","0"
"29269","0","0","0"
"29273","0","0","0"
"29276","0","0","0"
"29283","0","0","0"
"29284","0","0","0"
"29287","0","0","0"
"29289","0","0","0"
"29290","0","0","0"
"29295","0","0","0"
"29297","0","0","0"
"29300","1","1","1"
"29302","0","0","0"
"29304","0","0","0"
"29320","1","1","1"
"29321","0","0","0"
"29324","0","0","0"
"29327","0","0","0"
"29329","0","0","0"
"29330","1","1","1"
"29332","0","0","0"
"29336","0","0","0"
"29338","0","0","0"
"29345","0","0","0"
"29348","0","0","0"
"29363","0","0","0"
"29368","0","0","0"
"29369","1","1","1"
"29370","0","0","0"
"29372","0","0","0"
"29379","0","0","0"
"29389","0","0","0"
"29391","1","1","1"
"29395","0","0","0"
"29396","1","1","1"
"29399","0","0","0"
"29401","0","0","0"
"29402","1","1","1"
"29405","0","0","0"
"29407","0","0","0"
"29409","0","0","0"
"29410","0","0","0"
"29434","0","0","0"
"29435","0","0","0"
"29441","0","0","0"
"29443","0","0","0"
"29451","0","0","0"
"29453","0","0","0"
"29455","0","0","0"
"29457","0","0","0"
"29463","1","1","1"
"29468","0","0","0"
"29470","1","1","1"
"29471","0","0","0"
"29475","1","1","1"
"29479","0","0","0"
"29486","0","0","0"
"29496","0","0","0"
"29499","0","0","0"
"29517","1","1","1"
"29519","0","0","0"
"29531","1","1","1"
"29537","1","1","1"
"29540","0","0","0"
"29542","0","0","0"
"29544","0","0","0"
"29555","1","1","1"
"29564","0","0","0"
"29565","0","0","0"
"29576","0","0","0"
"29585","1","1","1"
"29594","0","0","0"
"29604","0","0","0"
"29607","1","1","1"
"29617","0","0","0"
"29624","1","1","1"
"29626","0","0","0"
"29631","0","0","0"
"29636","0","0","0"
"29639","0","0","0"
"29641","0","0","0"
"29642","0","0","0"
"29663","0","0","0"
"29669","0","0","0"
"29674","0","0","0"
"29676","0","0","0"
"29677","0","0","0"
"29682","0","0","0"
"29683","0","0","0"
"29688","0","0","0"
"29692","0","0","0"
"29698","1","1","1"
"29704","1","1","1"
"29709","1","1","1"
"29712","0","0","0"
"29713","0","0","0"
"29720","0","0","0"
"29723","1","1","1"
"29724","1","1","1"
"29728","1","1","1"
"29739","0","0","0"
"29745","1","1","1"
"29750","1","1","1"
"29753","0","0","0"
"29760","0","0","0"
"29763","1","1","1"
"29765","0","0","0"
"29769","0","0","0"
"29773","0","0","0"
"29779","0","0","0"
"29781","0","0","0"
"29791","0","0","0"
"29797","0","0","0"
"29798","1","1","1"
"29799","0","0","0"
"29807","0","0","0"
"29809","0","0","0"
"29826","0","0","0"
"29829","0","0","0"
"29832","1","1","1"
"29840","0","0","0"
"29845","0","0","0"
"29847","0","0","0"
"29850","0","0","0"
"29852","0","0","0"
"29854","1","1","1"
"29856","0","0","0"
"29858","0","0","0"
"29859","0","0","0"
"29863","0","0","0"
"29867","1","1","1"
"29873","0","0","0"
"29874","0","0","0"
"29878","1","1","1"
"29881","1","1","1"
"29888","1","1","1"
"29891","1","1","1"
"29893","0","0","0"
"29896","1","1","1"
"29902","0","0","0"
"29903","1","1","1"
"29906","0","0","0"
"29909","0","0","0"
"29919","0","0","0"
"29922","0","0","0"
"29925","0","0","0"
"29926","0","0","0"
"29927","0","0","0"
"29943","0","0","0"
"29945","0","0","0"
"29948","0","0","0"
"29950","1","1","1"
"29954","0","0","0"
"29957","0","0","0"
"29970","0","0","0"
"29971","0","0","0"
"29981","0","0","0"
"29983","0","0","0"
"29991","1","1","1"
"29996","1","1","1"
"29998","0","0","0"
"30002","0","0","0"
"30008","1","1","1"
"30010","0","0","0"
"30011","0","0","0"
"30016","0","0","0"
"30020","1","1","1"
"30035","0","0","0"
"30040","0","0","0"
"30041","0","0","0"
"30042","1","1","1"
"30043","0","0","0"
"30050","0","0","0"
"30055","0","0","0"
"30056","0","0","0"
"30071","0","0","0"
"30078","0","0","0"
"30085","1","1","1"
"30086","0","0","0"
"30092","1","1","1"
"30094","1","1","1"
"30095","0","0","0"
"30096","0","0","0"
"30102","0","0","0"
"30110","1","1","1"
"30113","0","0","0"
"30118","0","0","0"
"30128","0","0","0"
"30142","0","0","0"
"30144","0","0","0"
"30147","0","0","0"
"30150","1","1","1"
"30153","0","0","0"
"30158","1","1","1"
"30164","0","0","0"
"30167","0","0","0"
"30171","0","0","0"
"30178","0","0","0"
"30180","0","0","0"
"30184","1","1","1"
"30187","0","0","0"
"30192","0","0","0"
"30210","0","0","0"
"30212","1","1","1"
"30213","0","0","0"
"30215","0","0","0"
"30220","0","0","0"
"30222","0","0","0"
"30234","0","0","0"
"30244","0","0","0"
"30245","0","0","0"
"30249","0","0","0"
"30264","1","1","1"
"30270","0","0","0"
"30275","0","0","0"
"30277","0","0","0"
"30278","0","0","0"
"30281","1","1","1"
"30283","1","1","1"
"30286","1","1","1"
"30288","1","1","1"
"30289","1","1","1"
"30303","0","0","0"
"30304","0","0","0"
"30311","0","0","0"
"30324","1","1","1"
"30326","1","1","1"
"30337","0","0","0"
"30342","0","0","0"
"30345","0","0","0"
"30350","0","0","0"
"30353","0","0","0"
"30355","0","0","0"
"30365","0","0","0"
"30370","1","1","1"
"30373","1","1","1"
"30383","0","0","0"
"30386","0","0","0"
"30390","0","0","0"
"30392","1","1","1"
"30399","0","0","0"
"30403","0","0","0"
"30410","0","0","0"
"30413","1","1","1"
"30414","0","0","0"
"30420","0","0","0"
"30423","1","1","1"
"30427","1","1","1"
"30436","1","1","1"
"30440","0","0","0"
"30443","1","1","1"
"30447","0","0","0"
"30451","1","1","1"
"30457","0","0","0"
"30461","0","0","0"
"30462","1","1","1"
"30464","0","0","0"
"30469","0","0","0"
"30473","0","0","0"
"30481","1","1","1"
"30482","1","1","1"
"30486","0","0","0"
"30489","0","0","0"
"30496","0","0","0"
"30505","0","0","0"
"30507","0","0","0"
"30512","0","0","0"
"30517","0","0","0"
"30518","1","1","1"
"30521","0","0","0"
"30523","0","0","0"
"30524","1","1","1"
"30537","0","0","0"
"30538","0","0","0"
"30543","0","0","0"
"30549","1","1","1"
"30551","0","0","0"
"30557","0","0","0"
"30562","0","0","0"
"30568","0","0","0"
"30576","0","0","0"
"30587","1","1","1"
"30592","0","0","0"
"30593","0","0","0"
"30595","0","0","0"
"30604","0","0","0"
"30610","0","0","0"
"30616","0","0","0"
"30618","0","0","0"
"30624","0","0","0"
"30625","0","0","0"
"30630","0","0","0"
"30633","0","0","0"
"30643","0","0","0"
"30657","0","0","0"
"30658","0","0","0"
"30660","0","0","0"
"30661","1","1","1"
"30672","1","1","1"
"30674","0","0","0"
"30679","1","1","1"
"30682","1","1","1"
"30686","1","1","1"
"30691","0","0","0"
"30696","0","0","0"
"30702","1","1","1"
"30703","0","0","0"
"30709","0","0","0"
"30710","0","0","0"
"30714","0","0","0"
"30717","0","0","0"
"30719","1","1","1"
"30733","0","0","0"
"30744","0","0","0"
"30750","0","0","0"
"30751","0","0","0"
"30752","0","0","0"
"30766","1","1","1"
"30767","1","1","1"
"30770","1","1","1"
"30771","1","1","1"
"30774","0","0","0"
"30780","0","0","0"
"30792","0","0","0"
"30794","0","0","0"
"30795","1","1","1"
"30800","0","0","0"
"30804","0","0","0"
"30805","0","0","0"
"30806","0","0","0"
"30816","0","0","0"
"30817","1","1","1"
"30823","1","1","1"
"30848","0","0","0"
"30849","1","1","1"
"30853","1","1","1"
"30856","0","0","0"
"30858","0","0","0"
"30859","0","0","0"
"30863","1","1","1"
"30868","0","0","0"
"30870","1","1","1"
"30871","0","0","0"
"30879","0","0","0"
"30883","0","0","0"
"30889","0","0","0"
"30891","1","1","1"
"30898","0","0","0"
"30899","0","0","0"
"30902","0","0","0"
"30907","0","0","0"
"30912","1","1","1"
"30915","0","0","0"
"30920","0","0","0"
"30926","0","0","0"
"30928","0","0","0"
"30934","0","0","0"
"30936","0","0","0"
"30937","0","0","0"
"30939","0","0","0"
"30941","0","0","0"
"30953","1","1","1"
"30963","1","1","1"
"30973","0","0","0"
"30984","0","0","0"
"30987","1","1","1"
"30993","1","1","1"
"31004","0","0","0"
"31008","0","0","0"
"31016","1","1","1"
"31028","0","0","0"
"31030","0","0","0"
"31037","0","0","0"
"31043","1","1","1"
"31044","0","0","0"
"31046","0","0","0"
"31052","0","0","0"
"31064","1","1","1"
"31069","0","0","0"
"31072","1","1","1"
"31083","0","0","0"
"31086","0","0","0"
"31089","0","0","0"
"31091","0","0","0"
"31092","0","0","0"
"31096","0","0","0"
"31102","1","1","1"
"31104","1","1","1"
"31107","0","0","0"
"31111","0","0","0"
"31114","0","0","0"
"31120","0","0","0"
"31121","0","0","0"
"31122","1","1","1"
"31124","0","0","0"
"31128","1","1","1"
"31131","1","1","1"
"31153","0","0","0"
"31161","1","1","1"
"31167","0","0","0"
"31169","1","1","1"
"31172","1","1","1"
"31175","0","0","0"
"31201","0","0","0"
"31204","0","0","0"
"31217","0","0","0"
"31219","1","1","1"
"31223","0","0","0"
"31225","0","0","0"
"31228","0","0","0"
"31229","1","1","1"
"31231","1","1","1"
"31238","1","1","1"
"31243","0","0","0"
"31247","0","0","0"
"31251","1","1","1"
"31255","1","1","1"
"31256","0","0","0"
"31257","0","0","0"
"31259","0","0","0"
"31264","0","0","0"
"31267","0","0","0"
"31272","1","1","1"
"31281","0","0","0"
"31289","0","0","0"
"31290","0","0","0"
"31293","0","0","0"
"31295","0","0","0"
