"Step","DQN_good_disc - win","non_Det_DQN_discounted_run_1747653690 - win__MIN","non_Det_DQN_discounted_run_1747653690 - win__MAX"
"25370","1","1","1"
"25378","0","0","0"
"25384","0","0","0"
"25385","0","0","0"
"25386","0","0","0"
"25391","0","0","0"
"25392","0","0","0"
"25394","0","0","0"
"25395","0","0","0"
"25398","0","0","0"
"25400","0","0","0"
"25404","0","0","0"
"25405","0","0","0"
"25416","0","0","0"
"25417","0","0","0"
"25438","0","0","0"
"25443","0","0","0"
"25447","0","0","0"
"25451","0","0","0"
"25454","0","0","0"
"25458","0","0","0"
"25461","0","0","0"
"25462","0","0","0"
"25465","0","0","0"
"25469","0","0","0"
"25472","0","0","0"
"25473","0","0","0"
"25475","0","0","0"
"25480","0","0","0"
"25481","0","0","0"
"25492","0","0","0"
"25494","0","0","0"
"25495","0","0","0"
"25497","0","0","0"
"25499","0","0","0"
"25504","0","0","0"
"25518","0","0","0"
"25519","0","0","0"
"25522","0","0","0"
"25532","0","0","0"
"25534","0","0","0"
"25539","0","0","0"
"25542","0","0","0"
"25544","0","0","0"
"25550","0","0","0"
"25561","0","0","0"
"25564","0","0","0"
"25568","0","0","0"
"25569","1","1","1"
"25571","0","0","0"
"25579","0","0","0"
"25585","0","0","0"
"25586","0","0","0"
"25587","0","0","0"
"25591","0","0","0"
"25593","0","0","0"
"25601","0","0","0"
"25605","0","0","0"
"25609","0","0","0"
"25611","0","0","0"
"25613","0","0","0"
"25617","0","0","0"
"25629","0","0","0"
"25635","0","0","0"
"25636","0","0","0"
"25638","0","0","0"
"25639","0","0","0"
"25644","0","0","0"
"25648","0","0","0"
"25651","0","0","0"
"25652","0","0","0"
"25655","0","0","0"
"25660","0","0","0"
"25663","0","0","0"
"25665","0","0","0"
"25667","0","0","0"
"25671","0","0","0"
"25676","0","0","0"
"25682","0","0","0"
"25687","0","0","0"
"25691","0","0","0"
"25700","0","0","0"
"25701","0","0","0"
"25703","0","0","0"
"25707","0","0","0"
"25709","0","0","0"
"25712","0","0","0"
"25719","0","0","0"
"25722","0","0","0"
"25725","0","0","0"
"25726","0","0","0"
"25727","0","0","0"
"25730","0","0","0"
"25743","0","0","0"
"25751","1","1","1"
"25758","0","0","0"
"25761","0","0","0"
"25762","0","0","0"
"25769","0","0","0"
"25770","0","0","0"
"25771","0","0","0"
"25774","1","1","1"
"25780","0","0","0"
"25790","0","0","0"
"25791","0","0","0"
"25793","0","0","0"
"25797","0","0","0"
"25800","0","0","0"
"25812","0","0","0"
"25820","0","0","0"
"25822","0","0","0"
"25823","0","0","0"
"25830","0","0","0"
"25831","0","0","0"
"25836","0","0","0"
"25838","0","0","0"
"25859","0","0","0"
"25863","0","0","0"
"25869","0","0","0"
"25870","0","0","0"
"25871","0","0","0"
"25874","0","0","0"
"25878","0","0","0"
"25889","0","0","0"
"25894","1","1","1"
"25898","0","0","0"
"25900","0","0","0"
"25903","0","0","0"
"25905","0","0","0"
"25908","0","0","0"
"25909","0","0","0"
"25913","0","0","0"
"25918","0","0","0"
"25921","0","0","0"
"25922","0","0","0"
"25927","0","0","0"
"25930","0","0","0"
"25935","0","0","0"
"25936","0","0","0"
"25938","0","0","0"
"25950","0","0","0"
"25952","0","0","0"
"25956","0","0","0"
"25957","0","0","0"
"25964","0","0","0"
"25966","0","0","0"
"25970","0","0","0"
"25979","0","0","0"
"25985","1","1","1"
"25987","1","1","1"
"25991","0","0","0"
"25993","0","0","0"
"25996","0","0","0"
"25997","0","0","0"
"25999","0","0","0"
"26001","0","0","0"
"26003","0","0","0"
"26030","1","1","1"
"26032","0","0","0"
"26043","0","0","0"
"26045","0","0","0"
"26046","0","0","0"
"26048","0","0","0"
"26050","0","0","0"
"26054","0","0","0"
"26056","0","0","0"
"26058","0","0","0"
"26075","0","0","0"
"26081","0","0","0"
"26084","0","0","0"
"26086","0","0","0"
"26097","0","0","0"
"26099","0","0","0"
"26100","1","1","1"
"26101","0","0","0"
"26110","0","0","0"
"26116","0","0","0"
"26117","0","0","0"
"26118","0","0","0"
"26121","0","0","0"
"26128","0","0","0"
"26131","0","0","0"
"26134","0","0","0"
"26145","0","0","0"
"26146","0","0","0"
"26151","1","1","1"
"26158","0","0","0"
"26159","0","0","0"
"26160","0","0","0"
"26169","0","0","0"
"26171","0","0","0"
"26177","0","0","0"
"26178","0","0","0"
"26194","1","1","1"
"26199","0","0","0"
"26204","0","0","0"
"26210","0","0","0"
"26218","0","0","0"
"26223","0","0","0"
"26237","0","0","0"
"26244","0","0","0"
"26249","0","0","0"
"26256","0","0","0"
"26259","0","0","0"
"26260","0","0","0"
"26265","1","1","1"
"26275","0","0","0"
"26281","0","0","0"
"26284","0","0","0"
"26286","0","0","0"
"26287","1","1","1"
"26289","0","0","0"
"26291","1","1","1"
"26303","0","0","0"
"26304","0","0","0"
"26329","0","0","0"
"26332","0","0","0"
"26334","0","0","0"
"26342","0","0","0"
"26356","0","0","0"
"26359","0","0","0"
"26361","0","0","0"
"26363","0","0","0"
"26371","0","0","0"
"26378","0","0","0"
"26381","0","0","0"
"26382","0","0","0"
"26390","0","0","0"
"26395","0","0","0"
"26397","0","0","0"
"26398","0","0","0"
"26404","0","0","0"
"26405","0","0","0"
"26417","0","0","0"
"26431","0","0","0"
"26432","0","0","0"
"26438","0","0","0"
"26439","0","0","0"
"26441","0","0","0"
"26444","0","0","0"
"26468","0","0","0"
"26473","0","0","0"
"26481","0","0","0"
"26490","0","0","0"
"26493","0","0","0"
"26494","0","0","0"
"26513","0","0","0"
"26518","0","0","0"
"26527","0","0","0"
"26533","0","0","0"
"26545","0","0","0"
"26549","0","0","0"
"26554","0","0","0"
"26556","0","0","0"
"26568","0","0","0"
"26572","0","0","0"
"26586","0","0","0"
"26590","0","0","0"
"26593","0","0","0"
"26605","0","0","0"
"26615","0","0","0"
"26618","0","0","0"
"26620","0","0","0"
"26632","0","0","0"
"26648","0","0","0"
"26649","0","0","0"
"26653","0","0","0"
"26659","0","0","0"
"26662","0","0","0"
"26664","0","0","0"
"26682","0","0","0"
"26683","0","0","0"
"26688","0","0","0"
"26689","0","0","0"
"26697","0","0","0"
"26699","0","0","0"
"26706","0","0","0"
"26707","0","0","0"
"26712","0","0","0"
"26720","0","0","0"
"26729","0","0","0"
"26730","0","0","0"
"26732","0","0","0"
"26749","0","0","0"
"26764","0","0","0"
"26768","0","0","0"
"26770","1","1","1"
"26772","0","0","0"
"26786","0","0","0"
"26789","0","0","0"
"26799","0","0","0"
"26818","0","0","0"
"26821","1","1","1"
"26843","0","0","0"
"26844","0","0","0"
"26848","0","0","0"
"26853","0","0","0"
"26858","1","1","1"
"26865","0","0","0"
"26870","0","0","0"
"26874","0","0","0"
"26877","0","0","0"
"26880","0","0","0"
"26888","0","0","0"
"26897","0","0","0"
"26905","0","0","0"
"26912","0","0","0"
"26916","0","0","0"
"26919","0","0","0"
"26928","0","0","0"
"26930","0","0","0"
"26932","0","0","0"
"26935","0","0","0"
"26941","0","0","0"
"26943","0","0","0"
"26945","0","0","0"
"26946","0","0","0"
"26947","0","0","0"
"26949","0","0","0"
"26951","0","0","0"
"26960","0","0","0"
"26968","0","0","0"
"26973","0","0","0"
"26975","0","0","0"
"26979","0","0","0"
"26981","0","0","0"
"26983","0","0","0"
"26991","0","0","0"
"26998","0","0","0"
"27001","0","0","0"
"27007","0","0","0"
"27009","0","0","0"
"27021","0","0","0"
"27024","0","0","0"
"27025","0","0","0"
"27027","1","1","1"
"27056","0","0","0"
"27057","0","0","0"
"27058","0","0","0"
"27064","0","0","0"
"27068","0","0","0"
"27074","0","0","0"
"27076","0","0","0"
"27081","0","0","0"
"27093","1","1","1"
"27094","0","0","0"
"27096","0","0","0"
"27100","0","0","0"
"27104","0","0","0"
"27115","0","0","0"
"27116","0","0","0"
"27117","0","0","0"
"27125","0","0","0"
"27130","0","0","0"
"27143","0","0","0"
"27147","0","0","0"
"27148","0","0","0"
"27150","0","0","0"
"27154","0","0","0"
"27159","0","0","0"
"27165","0","0","0"
"27168","0","0","0"
"27169","0","0","0"
"27173","0","0","0"
"27174","0","0","0"
"27176","0","0","0"
"27179","0","0","0"
"27180","0","0","0"
"27183","0","0","0"
"27184","0","0","0"
"27194","0","0","0"
"27196","0","0","0"
"27198","0","0","0"
"27199","0","0","0"
"27206","0","0","0"
"27211","1","1","1"
"27213","0","0","0"
"27218","0","0","0"
"27221","0","0","0"
"27224","0","0","0"
"27225","0","0","0"
"27226","0","0","0"
"27227","0","0","0"
"27228","0","0","0"
"27229","0","0","0"
"27231","0","0","0"
"27233","0","0","0"
"27234","0","0","0"
"27241","0","0","0"
"27243","0","0","0"
"27244","0","0","0"
"27245","0","0","0"
"27247","0","0","0"
"27248","0","0","0"
"27249","0","0","0"
"27255","0","0","0"
"27256","0","0","0"
"27289","0","0","0"
"27291","0","0","0"
"27299","0","0","0"
"27300","0","0","0"
"27314","0","0","0"
"27333","0","0","0"
"27334","1","1","1"
"27336","1","1","1"
"27337","0","0","0"
"27338","0","0","0"
"27344","0","0","0"
"27348","0","0","0"
"27349","0","0","0"
"27362","0","0","0"
"27363","0","0","0"
"27376","0","0","0"
"27384","0","0","0"
"27386","0","0","0"
"27395","0","0","0"
"27397","0","0","0"
"27403","0","0","0"
"27409","0","0","0"
"27417","0","0","0"
"27418","0","0","0"
"27420","0","0","0"
"27423","0","0","0"
"27433","0","0","0"
"27437","0","0","0"
"27445","0","0","0"
"27446","0","0","0"
"27457","1","1","1"
"27461","0","0","0"
"27468","0","0","0"
"27470","0","0","0"
"27474","0","0","0"
"27482","0","0","0"
"27485","0","0","0"
"27491","0","0","0"
"27496","0","0","0"
"27498","0","0","0"
"27499","0","0","0"
"27508","1","1","1"
"27510","0","0","0"
"27533","0","0","0"
"27539","0","0","0"
"27544","0","0","0"
"27552","0","0","0"
"27555","0","0","0"
"27556","0","0","0"
"27557","0","0","0"
"27558","0","0","0"
"27562","0","0","0"
"27563","0","0","0"
"27565","1","1","1"
"27568","0","0","0"
"27573","0","0","0"
"27576","0","0","0"
"27578","0","0","0"
"27580","1","1","1"
"27582","0","0","0"
"27587","0","0","0"
"27591","0","0","0"
"27600","0","0","0"
"27601","0","0","0"
"27602","0","0","0"
"27604","0","0","0"
"27605","0","0","0"
"27606","0","0","0"
"27616","0","0","0"
"27617","0","0","0"
"27622","0","0","0"
"27623","0","0","0"
"27626","0","0","0"
"27627","0","0","0"
"27634","0","0","0"
"27637","0","0","0"
"27638","0","0","0"
"27643","0","0","0"
"27644","0","0","0"
"27658","0","0","0"
"27668","0","0","0"
"27681","0","0","0"
"27694","0","0","0"
"27695","0","0","0"
"27698","0","0","0"
"27706","0","0","0"
"27707","0","0","0"
"27718","0","0","0"
"27721","0","0","0"
"27732","0","0","0"
"27735","0","0","0"
"27736","0","0","0"
"27744","0","0","0"
"27747","0","0","0"
"27758","1","1","1"
"27760","0","0","0"
"27763","0","0","0"
"27767","0","0","0"
"27769","0","0","0"
"27774","0","0","0"
"27817","0","0","0"
"27820","0","0","0"
"27821","0","0","0"
"27823","0","0","0"
"27824","0","0","0"
"27829","0","0","0"
"27838","0","0","0"
"27843","0","0","0"
"27844","0","0","0"
"27846","0","0","0"
"27867","0","0","0"
"27874","0","0","0"
"27879","0","0","0"
"27880","0","0","0"
"27886","0","0","0"
"27887","0","0","0"
"27899","0","0","0"
"27905","0","0","0"
"27907","0","0","0"
"27912","0","0","0"
"27913","0","0","0"
"27917","0","0","0"
"27919","0","0","0"
"27921","1","1","1"
"27925","0","0","0"
"27927","0","0","0"
"27930","0","0","0"
"27934","0","0","0"
"27936","0","0","0"
"27941","0","0","0"
"27942","0","0","0"
"27949","0","0","0"
"27955","0","0","0"
"27957","0","0","0"
"27958","0","0","0"
"27962","0","0","0"
"27967","0","0","0"
"27978","0","0","0"
"27984","0","0","0"
"27986","0","0","0"
"27993","0","0","0"
"28002","0","0","0"
"28013","0","0","0"
"28018","0","0","0"
"28019","0","0","0"
"28020","0","0","0"
"28022","0","0","0"
"28033","0","0","0"
"28036","0","0","0"
"28049","0","0","0"
"28054","0","0","0"
"28062","0","0","0"
"28066","0","0","0"
"28069","0","0","0"
"28080","0","0","0"
"28081","0","0","0"
"28091","0","0","0"
"28093","1","1","1"
"28102","0","0","0"
"28106","0","0","0"
"28110","0","0","0"
"28112","0","0","0"
"28113","0","0","0"
"28115","0","0","0"
"28123","0","0","0"
"28129","0","0","0"
"28132","0","0","0"
"28140","0","0","0"
"28146","0","0","0"
"28153","0","0","0"
"28154","0","0","0"
"28156","0","0","0"
"28161","0","0","0"
"28164","0","0","0"
"28175","0","0","0"
"28177","0","0","0"
"28179","0","0","0"
"28188","1","1","1"
"28193","0","0","0"
"28202","0","0","0"
"28206","0","0","0"
"28211","0","0","0"
"28216","0","0","0"
"28220","0","0","0"
"28221","0","0","0"
"28230","0","0","0"
"28235","0","0","0"
"28238","0","0","0"
"28243","1","1","1"
"28245","0","0","0"
"28249","0","0","0"
"28255","1","1","1"
"28257","0","0","0"
"28258","0","0","0"
"28275","0","0","0"
"28277","0","0","0"
"28278","0","0","0"
"28286","0","0","0"
"28288","0","0","0"
"28291","0","0","0"
"28296","0","0","0"
"28297","0","0","0"
"28300","0","0","0"
"28306","0","0","0"
"28307","0","0","0"
"28308","0","0","0"
"28312","0","0","0"
"28318","0","0","0"
"28323","1","1","1"
"28325","0","0","0"
"28329","0","0","0"
"28332","0","0","0"
"28341","0","0","0"
"28342","0","0","0"
"28345","0","0","0"
"28349","0","0","0"
"28350","0","0","0"
"28354","0","0","0"
"28360","0","0","0"
"28361","0","0","0"
"28369","0","0","0"
"28381","0","0","0"
"28382","0","0","0"
"28402","0","0","0"
"28408","0","0","0"
"28410","0","0","0"
"28414","0","0","0"
"28433","0","0","0"
"28442","0","0","0"
"28444","0","0","0"
"28445","0","0","0"
"28448","0","0","0"
"28449","0","0","0"
"28450","0","0","0"
"28454","0","0","0"
"28457","0","0","0"
"28460","0","0","0"
"28461","0","0","0"
"28465","0","0","0"
"28472","0","0","0"
"28485","0","0","0"
"28498","0","0","0"
"28509","0","0","0"
"28522","0","0","0"
"28526","0","0","0"
"28542","0","0","0"
"28550","0","0","0"
"28553","0","0","0"
"28562","0","0","0"
"28566","0","0","0"
"28567","1","1","1"
"28568","0","0","0"
"28574","0","0","0"
"28577","0","0","0"
"28583","0","0","0"
"28588","1","1","1"
"28589","0","0","0"
"28596","0","0","0"
"28600","0","0","0"
"28603","0","0","0"
"28609","0","0","0"
"28615","0","0","0"
"28627","0","0","0"
"28632","1","1","1"
"28645","0","0","0"
"28655","0","0","0"
"28659","0","0","0"
"28661","0","0","0"
"28666","0","0","0"
"28682","0","0","0"
"28686","0","0","0"
"28687","0","0","0"
"28691","0","0","0"
"28694","0","0","0"
"28705","0","0","0"
"28706","0","0","0"
"28707","0","0","0"
"28709","1","1","1"
"28711","0","0","0"
"28721","1","1","1"
"28727","1","1","1"
"28736","0","0","0"
"28741","0","0","0"
"28743","0","0","0"
"28747","0","0","0"
"28749","0","0","0"
"28751","0","0","0"
"28755","0","0","0"
"28757","0","0","0"
"28758","1","1","1"
"28760","0","0","0"
"28778","0","0","0"
"28779","0","0","0"
"28797","0","0","0"
"28800","0","0","0"
"28808","0","0","0"
"28809","0","0","0"
"28810","0","0","0"
"28813","0","0","0"
"28814","0","0","0"
"28816","0","0","0"
"28817","0","0","0"
"28819","0","0","0"
"28826","0","0","0"
"28837","0","0","0"
"28843","0","0","0"
"28848","0","0","0"
"28850","0","0","0"
"28860","0","0","0"
"28869","0","0","0"
"28872","0","0","0"
"28876","0","0","0"
"28878","0","0","0"
"28885","0","0","0"
"28893","0","0","0"
"28894","0","0","0"
"28901","0","0","0"
"28903","0","0","0"
"28905","0","0","0"
"28908","0","0","0"
"28910","0","0","0"
"28914","0","0","0"
"28918","0","0","0"
"28925","0","0","0"
"28939","0","0","0"
"28941","0","0","0"
"28943","0","0","0"
"28947","0","0","0"
"28952","0","0","0"
"28961","0","0","0"
"28963","0","0","0"
"28965","0","0","0"
"28968","0","0","0"
"28971","0","0","0"
"28982","0","0","0"
"28987","0","0","0"
"28988","1","1","1"
"28989","0","0","0"
"28990","0","0","0"
"28992","0","0","0"
"28993","0","0","0"
"28999","0","0","0"
"29005","0","0","0"
"29009","0","0","0"
"29013","0","0","0"
"29015","0","0","0"
"29018","0","0","0"
"29020","0","0","0"
"29024","0","0","0"
"29037","0","0","0"
"29040","0","0","0"
"29045","0","0","0"
"29050","0","0","0"
"29052","0","0","0"
"29056","1","1","1"
"29059","0","0","0"
"29066","0","0","0"
"29068","0","0","0"
"29069","0","0","0"
"29076","0","0","0"
"29079","0","0","0"
"29080","0","0","0"
"29081","0","0","0"
"29087","0","0","0"
"29089","0","0","0"
"29093","0","0","0"
"29098","0","0","0"
"29106","1","1","1"
"29110","0","0","0"
"29112","1","1","1"
"29114","0","0","0"
"29119","0","0","0"
"29125","0","0","0"
"29127","0","0","0"
"29134","0","0","0"
"29136","0","0","0"
"29144","0","0","0"
"29148","0","0","0"
"29152","0","0","0"
"29153","0","0","0"
"29155","0","0","0"
"29158","0","0","0"
"29168","0","0","0"
"29172","0","0","0"
"29174","0","0","0"
"29177","0","0","0"
"29185","0","0","0"
"29194","0","0","0"
"29200","0","0","0"
"29214","1","1","1"
"29217","0","0","0"
"29222","0","0","0"
"29223","0","0","0"
"29224","0","0","0"
"29230","0","0","0"
"29231","0","0","0"
"29232","0","0","0"
"29234","0","0","0"
"29243","0","0","0"
"29248","0","0","0"
"29257","1","1","1"
"29260","0","0","0"
"29263","0","0","0"
"29267","0","0","0"
"29272","0","0","0"
"29276","0","0","0"
"29279","0","0","0"
"29280","0","0","0"
"29281","0","0","0"
"29292","0","0","0"
"29295","0","0","0"
"29300","0","0","0"
"29301","0","0","0"
"29303","0","0","0"
"29305","0","0","0"
"29307","0","0","0"
"29321","0","0","0"
"29324","0","0","0"
"29333","0","0","0"
"29334","0","0","0"
"29342","0","0","0"
"29343","0","0","0"
"29348","0","0","0"
"29353","0","0","0"
"29356","0","0","0"
"29368","0","0","0"
"29374","0","0","0"
"29375","0","0","0"
"29383","0","0","0"
"29384","0","0","0"
"29388","0","0","0"
"29409","0","0","0"
"29411","0","0","0"
"29413","0","0","0"
"29420","1","1","1"
"29423","0","0","0"
"29430","0","0","0"
"29436","0","0","0"
"29437","0","0","0"
"29439","0","0","0"
"29445","0","0","0"
"29451","0","0","0"
"29452","0","0","0"
"29470","0","0","0"
"29478","0","0","0"
"29486","0","0","0"
"29498","0","0","0"
"29504","0","0","0"
"29510","0","0","0"
"29512","0","0","0"
"29517","0","0","0"
"29536","1","1","1"
"29543","0","0","0"
"29545","0","0","0"
"29548","0","0","0"
"29552","0","0","0"
"29555","1","1","1"
"29560","0","0","0"
"29576","0","0","0"
"29582","0","0","0"
"29587","0","0","0"
"29596","0","0","0"
"29600","0","0","0"
"29612","0","0","0"
"29614","0","0","0"
"29638","0","0","0"
"29649","0","0","0"
"29650","0","0","0"
"29653","0","0","0"
"29660","0","0","0"
"29662","0","0","0"
"29665","0","0","0"
"29670","0","0","0"
"29683","1","1","1"
"29687","0","0","0"
"29689","0","0","0"
"29695","0","0","0"
"29697","0","0","0"
"29702","0","0","0"
"29703","0","0","0"
"29704","0","0","0"
"29706","0","0","0"
"29715","0","0","0"
"29738","0","0","0"
"29739","0","0","0"
"29740","0","0","0"
"29744","0","0","0"
"29745","0","0","0"
"29750","0","0","0"
"29751","0","0","0"
"29762","0","0","0"
"29765","0","0","0"
"29767","0","0","0"
"29768","0","0","0"
"29772","0","0","0"
"29776","0","0","0"
"29779","0","0","0"
"29785","1","1","1"
"29787","0","0","0"
"29792","0","0","0"
"29794","1","1","1"
"29795","0","0","0"
"29804","0","0","0"
"29810","1","1","1"
"29836","0","0","0"
"29842","0","0","0"
"29849","0","0","0"
"29852","0","0","0"
"29855","0","0","0"
"29865","0","0","0"
"29879","0","0","0"
"29887","0","0","0"
"29891","0","0","0"
"29893","0","0","0"
"29895","0","0","0"
"29896","0","0","0"
"29907","0","0","0"
"29910","0","0","0"
"29911","0","0","0"
"29913","0","0","0"
"29924","0","0","0"
"29926","0","0","0"
"29931","0","0","0"
"29943","0","0","0"
"29945","0","0","0"
"29946","0","0","0"
"29949","0","0","0"
"29953","0","0","0"
"29955","0","0","0"
"29960","0","0","0"
"29961","0","0","0"
"29963","0","0","0"
"29965","0","0","0"
"29979","0","0","0"
"29983","0","0","0"
"29985","0","0","0"
"29989","0","0","0"
"29991","0","0","0"
"29999","0","0","0"
"30001","0","0","0"
"30003","0","0","0"
"30011","0","0","0"
"30013","0","0","0"
"30014","0","0","0"
"30017","0","0","0"
"30030","0","0","0"
"30031","0","0","0"
"30035","0","0","0"
"30042","0","0","0"
"30043","0","0","0"
"30053","0","0","0"
"30061","0","0","0"
"30062","0","0","0"
"30089","0","0","0"
"30090","0","0","0"
"30095","0","0","0"
"30107","0","0","0"
"30111","0","0","0"
"30112","0","0","0"
"30115","0","0","0"
"30121","0","0","0"
"30125","0","0","0"
"30130","1","1","1"
"30134","0","0","0"
"30137","0","0","0"
"30150","0","0","0"
"30160","0","0","0"
"30163","0","0","0"
"30169","1","1","1"
"30174","0","0","0"
"30175","0","0","0"
"30176","0","0","0"
"30178","0","0","0"
"30184","0","0","0"
"30193","0","0","0"
"30198","0","0","0"
"30200","0","0","0"
"30208","0","0","0"
"30214","0","0","0"
"30219","0","0","0"
"30221","0","0","0"
"30222","1","1","1"
"30224","0","0","0"
"30226","0","0","0"
"30229","1","1","1"
"30231","0","0","0"
"30242","0","0","0"
"30243","0","0","0"
"30247","0","0","0"
"30252","0","0","0"
"30254","0","0","0"
"30258","0","0","0"
"30276","0","0","0"
"30277","0","0","0"
"30278","0","0","0"
"30279","0","0","0"
"30280","0","0","0"
"30282","0","0","0"
"30292","0","0","0"
"30298","1","1","1"
"30313","1","1","1"
"30314","1","1","1"
"30315","0","0","0"
"30318","1","1","1"
"30323","0","0","0"
"30328","0","0","0"
"30334","0","0","0"
"30336","0","0","0"
"30338","0","0","0"
"30339","0","0","0"
"30349","0","0","0"
"30350","0","0","0"
"30353","0","0","0"
"30354","0","0","0"
"30366","0","0","0"
"30378","0","0","0"
"30379","0","0","0"
"30394","0","0","0"
"30409","0","0","0"
"30425","0","0","0"
"30427","0","0","0"
"30431","0","0","0"
"30440","0","0","0"
"30471","0","0","0"
"30477","0","0","0"
"30482","0","0","0"
"30489","0","0","0"
"30520","0","0","0"
"30531","1","1","1"
"30536","1","1","1"
"30539","0","0","0"
"30540","0","0","0"
"30541","0","0","0"
"30542","0","0","0"
"30547","0","0","0"
"30550","0","0","0"
"30552","0","0","0"
"30557","0","0","0"
"30563","0","0","0"
"30565","0","0","0"
"30567","0","0","0"
"30571","0","0","0"
"30579","0","0","0"
"30580","0","0","0"
"30586","0","0","0"
"30590","0","0","0"
"30596","0","0","0"
"30599","0","0","0"
"30600","0","0","0"
"30606","0","0","0"
"30607","0","0","0"
"30609","0","0","0"
"30610","0","0","0"
"30614","0","0","0"
"30616","0","0","0"
"30618","0","0","0"
"30619","0","0","0"
"30622","0","0","0"
"30624","0","0","0"
"30628","0","0","0"
"30637","0","0","0"
"30643","0","0","0"
"30646","0","0","0"
"30651","0","0","0"
"30663","0","0","0"
"30670","0","0","0"
"30673","0","0","0"
"30679","0","0","0"
"30680","0","0","0"
"30687","0","0","0"
"30689","0","0","0"
"30692","0","0","0"
"30695","0","0","0"
"30696","0","0","0"
"30701","0","0","0"
"30704","0","0","0"
"30705","0","0","0"
"30718","0","0","0"
"30727","1","1","1"
"30751","0","0","0"
"30754","0","0","0"
"30755","0","0","0"
"30756","0","0","0"
"30757","0","0","0"
"30759","0","0","0"
"30760","0","0","0"
"30773","0","0","0"
"30776","0","0","0"
"30780","0","0","0"
"30786","0","0","0"
"30801","0","0","0"
"30802","0","0","0"
"30805","0","0","0"
"30806","0","0","0"
"30807","0","0","0"
"30813","0","0","0"
"30829","0","0","0"
"30834","0","0","0"
"30840","0","0","0"
"30841","0","0","0"
"30844","1","1","1"
"30846","0","0","0"
"30847","0","0","0"
"30854","0","0","0"
"30861","0","0","0"
"30862","1","1","1"
"30863","0","0","0"
"30864","1","1","1"
"30881","0","0","0"
"30883","0","0","0"
"30884","0","0","0"
"30891","0","0","0"
"30894","1","1","1"
"30910","0","0","0"
"30911","0","0","0"
"30916","0","0","0"
"30918","0","0","0"
"30924","0","0","0"
"30930","0","0","0"
"30933","0","0","0"
"30938","0","0","0"
"30948","0","0","0"
"30949","0","0","0"
"30950","0","0","0"
"30954","0","0","0"
"30967","0","0","0"
"30974","0","0","0"
"30975","0","0","0"
"30978","0","0","0"
"30981","0","0","0"
"30985","0","0","0"
"30993","0","0","0"
"30994","0","0","0"
"30996","0","0","0"
"31001","0","0","0"
"31002","0","0","0"
"31003","0","0","0"
"31008","0","0","0"
"31016","0","0","0"
"31017","0","0","0"
"31025","0","0","0"
"31026","0","0","0"
"31039","0","0","0"
"31040","0","0","0"
"31042","0","0","0"
"31043","0","0","0"
"31045","0","0","0"
"31051","0","0","0"
"31061","0","0","0"
"31063","0","0","0"
"31064","0","0","0"
"31076","0","0","0"
"31078","0","0","0"
"31080","0","0","0"
"31081","0","0","0"
"31082","0","0","0"
"31091","0","0","0"
"31093","0","0","0"
"31095","1","1","1"
"31096","0","0","0"
"31102","0","0","0"
"31110","0","0","0"
"31111","0","0","0"
"31113","0","0","0"
"31117","0","0","0"
"31124","0","0","0"
"31148","0","0","0"
"31162","0","0","0"
"31165","0","0","0"
"31183","1","1","1"
"31190","0","0","0"
"31192","1","1","1"
"31195","0","0","0"
"31205","0","0","0"
"31216","0","0","0"
"31217","0","0","0"
"31218","0","0","0"
"31235","0","0","0"
"31236","0","0","0"
"31240","1","1","1"
"31241","0","0","0"
"31250","0","0","0"
"31253","0","0","0"
"31255","0","0","0"
"31259","0","0","0"
"31260","1","1","1"
"31267","0","0","0"
"31272","0","0","0"
"31275","0","0","0"
"31280","0","0","0"
"31281","0","0","0"
"31282","0","0","0"
"31295","0","0","0"
"31298","1","1","1"
"31306","0","0","0"
"31309","0","0","0"
"31312","0","0","0"
"31319","0","0","0"
"31324","0","0","0"
"31326","0","0","0"
"31339","0","0","0"
"31340","0","0","0"
"31342","1","1","1"
"31348","0","0","0"
"31351","0","0","0"
"31354","0","0","0"
"31369","0","0","0"
"31374","0","0","0"
"31376","0","0","0"
"31383","0","0","0"
"31389","0","0","0"
"31396","0","0","0"
"31397","0","0","0"
"31411","0","0","0"
"31412","0","0","0"
"31414","0","0","0"
"31418","0","0","0"
"31419","0","0","0"
"31420","0","0","0"
"31423","0","0","0"
"31427","0","0","0"
"31431","0","0","0"
"31439","0","0","0"
"31440","0","0","0"
"31443","0","0","0"
"31445","0","0","0"
"31451","1","1","1"
"31458","0","0","0"
"31465","0","0","0"
"31475","0","0","0"
"31480","0","0","0"
"31491","0","0","0"
"31503","0","0","0"
"31504","0","0","0"
"31508","0","0","0"
"31515","0","0","0"
"31519","0","0","0"
"31520","1","1","1"
"31522","0","0","0"
"31526","0","0","0"
"31528","0","0","0"
"31533","0","0","0"
"31539","0","0","0"
"31544","0","0","0"
"31548","0","0","0"
"31554","0","0","0"
"31556","0","0","0"
"31558","0","0","0"
"31559","0","0","0"
"31560","0","0","0"
"31561","0","0","0"
"31567","0","0","0"
"31577","0","0","0"
"31583","0","0","0"
"31585","0","0","0"
"31587","0","0","0"
"31604","0","0","0"
"31607","0","0","0"
"31612","0","0","0"
"31616","0","0","0"
"31619","0","0","0"
"31627","0","0","0"
"31641","0","0","0"
"31648","0","0","0"
"31650","0","0","0"
"31664","0","0","0"
"31665","0","0","0"
"31666","0","0","0"
"31668","0","0","0"
